p,mean p omega,u,deg
0.0244,0.0053,9.9303,3.0000
0.0029,0.0150,10.0029,3.0000
0.0053,0.0082,10.0936,7.0000
0.0035,0.0108,10.0000,1.0000
0.0108,0.0023,10.0331,5.0000
0.0006,0.0033,9.9559,5.0000
0.0029,0.0114,9.9738,5.0000
0.0191,0.0056,9.8647,4.0000
0.0073,0.0038,9.9709,3.0000
0.0047,0.0074,10.0733,5.0000
0.0006,0.0097,10.1299,5.0000
0.0000,0.0025,10.0299,3.0000
0.0157,0.0077,9.9974,7.0000
0.0119,0.0122,9.9722,4.0000
0.0029,0.0033,9.9970,3.0000
0.0172,0.0141,9.9319,4.0000
0.0073,0.0058,10.0585,7.0000
0.0403,0.0102,10.0781,4.0000
0.0107,0.0075,10.0497,9.0000
0.0120,0.0094,9.9438,3.0000
0.0036,0.0036,10.0000,3.0000
0.0035,0.0045,10.0464,3.0000
0.0000,0.0014,9.9088,2.0000
0.0036,0.0053,10.0086,1.0000
0.0108,0.0035,9.9740,1.0000
0.0053,0.0064,9.9411,3.0000
0.0036,0.0112,9.9889,5.0000
0.0036,0.0053,0.0000,1.0000
0.0014,0.0128,9.8833,4.0000
0.0160,0.0153,10.0575,5.0000
0.0108,0.0143,9.9972,4.0000
0.0036,0.0190,10.0214,4.0000
0.0073,0.0070,9.9311,7.0000
0.0000,0.0067,10.0465,3.0000
0.0035,0.0035,9.9898,2.0000
0.0029,0.0030,10.0000,3.0000
0.0029,0.0059,10.0442,4.0000
0.0036,0.0027,10.0977,5.0000
0.0014,0.0031,9.9870,6.0000
0.0035,0.0034,10.0102,2.0000
0.0121,0.0121,9.9140,1.0000
0.0029,0.0055,9.8813,3.0000
0.0035,0.0022,9.9996,2.0000
0.0073,0.0077,9.9985,6.0000
0.0014,0.0140,9.8425,3.0000
0.0036,0.0062,10.0845,7.0000
0.0186,0.0106,9.8911,3.0000
0.0053,0.0104,10.0060,4.0000
0.0097,0.0072,9.8730,4.0000
0.0035,0.0002,10.0000,2.0000
0.0035,0.0149,9.9882,2.0000
0.0121,0.0067,9.9246,6.0000
0.0107,0.0157,9.9495,1.0000
0.0035,0.0088,10.0742,7.0000
0.0036,0.0082,10.0184,6.0000
0.0035,0.0054,10.0126,3.0000
0.0269,0.0043,10.1355,6.0000
0.0035,0.0165,10.1357,4.0000
0.0014,0.0072,10.1359,3.0000
0.0036,0.0116,10.1725,1.0000
0.0035,0.0102,9.8971,5.0000
0.0119,0.0086,10.0323,4.0000
0.0000,0.0022,10.0606,5.0000
0.0000,0.0017,9.9827,2.0000
0.0053,0.0053,10.0985,3.0000
0.0036,0.0060,9.9854,3.0000
0.0035,0.0094,9.9354,5.0000
0.0035,0.0091,10.0034,7.0000
0.0006,0.0126,10.0511,3.0000
0.0035,0.0071,10.0866,2.0000
0.0119,0.0095,9.9486,4.0000
0.0029,0.0054,9.9974,3.0000
0.0029,0.0014,10.0289,1.0000
0.0014,0.0079,10.0636,3.0000
0.0053,0.0084,10.0289,4.0000
0.0035,0.0080,10.0522,3.0000
0.0006,0.0074,9.9100,5.0000
0.0014,0.0048,10.0473,4.0000
0.0036,0.0040,10.0030,4.0000
0.0036,0.0090,9.9689,4.0000
0.0036,0.0061,9.9913,3.0000
0.0157,0.0067,9.9100,6.0000
0.0006,0.0081,9.9915,3.0000
0.0035,0.0090,9.7864,5.0000
0.0108,0.0068,9.9561,3.0000
0.0172,0.0108,10.0265,2.0000
0.0035,0.0028,10.0124,5.0000
0.0265,0.0113,9.9981,2.0000
0.0047,0.0092,10.0773,5.0000
0.0265,0.0085,9.9123,7.0000
0.0047,0.0018,9.9510,5.0000
0.0210,0.0096,10.0222,5.0000
0.0000,0.0077,9.8698,3.0000
0.0029,0.0035,9.9450,6.0000
0.0107,0.0085,9.9840,5.0000
0.0004,0.0005,9.8744,2.0000
0.0104,0.0070,9.9742,5.0000
0.0088,0.0053,10.0015,5.0000
0.0108,0.0071,9.9410,5.0000
0.0035,0.0083,10.0067,10.0000
0.0004,NaN,0.0000,0.0000
0.0000,0.0017,9.9767,2.0000
0.0000,0.0031,10.0715,4.0000
0.0108,0.0053,10.0537,4.0000
0.0053,0.0126,9.6335,4.0000
0.0000,0.0027,10.2012,2.0000
0.0006,0.0128,9.8496,4.0000
0.0004,0.0071,10.1282,2.0000
0.0159,0.0081,9.9819,2.0000
0.0029,0.0067,10.0880,4.0000
0.0233,0.0112,9.9565,6.0000
0.0053,0.0094,9.8147,8.0000
0.0036,0.0036,10.0000,2.0000
0.0029,0.0034,10.0064,3.0000
0.0265,0.0029,10.1385,3.0000
0.0108,0.0066,9.9709,5.0000
0.0044,0.0028,9.9874,6.0000
0.0035,0.0029,10.0417,2.0000
0.0157,0.0035,10.0278,6.0000
0.0036,0.0080,9.9383,2.0000
0.0035,0.0046,10.0696,4.0000
0.0108,0.0097,10.0319,6.0000
0.0029,0.0139,10.0511,2.0000
0.0172,0.0172,10.0000,1.0000
0.0035,0.0058,10.0370,4.0000
0.0000,0.0073,9.9067,5.0000
0.0000,0.0058,9.8907,5.0000
0.0000,0.0031,10.1029,6.0000
0.0097,0.0052,10.0499,3.0000
0.0014,0.0075,10.0422,9.0000
0.0035,0.0046,9.9740,7.0000
0.0133,0.0062,10.0915,7.0000
0.0035,0.0080,9.9878,3.0000
0.0035,0.0035,9.9983,2.0000
0.0143,0.0045,9.8717,2.0000
0.0036,0.0049,10.0080,4.0000
0.0088,0.0068,9.9577,3.0000
0.0036,0.0056,9.9601,5.0000
0.0053,0.0063,10.0345,5.0000
0.0133,0.0089,9.9587,3.0000
0.0036,0.0036,10.0000,1.0000
0.0073,0.0067,10.0964,4.0000
0.0035,0.0096,9.9560,5.0000
0.0211,0.0032,9.9092,2.0000
0.0029,0.0087,10.0469,4.0000
0.0035,0.0070,10.0050,4.0000
0.0107,0.0102,10.0554,6.0000
0.0242,0.0121,9.8922,4.0000
0.0029,0.0092,10.0189,3.0000
0.0035,0.0018,9.9955,2.0000
0.0053,0.0029,10.0640,3.0000
0.0036,0.0140,9.9738,5.0000
0.0210,0.0072,10.0860,2.0000
0.0110,0.0071,10.0395,6.0000
0.0053,0.0086,10.0238,4.0000
0.0108,0.0088,10.0522,3.0000
0.0108,0.0052,9.9308,3.0000
0.0097,0.0056,10.0982,3.0000
0.0036,0.0063,10.0010,2.0000
0.0172,NaN,0.0000,0.0000
0.0053,0.0068,10.0896,2.0000
0.0035,0.0062,9.9636,5.0000
0.0009,0.0066,9.9950,5.0000
0.0036,0.0085,10.0336,3.0000
0.0047,0.0033,10.0209,5.0000
0.0035,0.0097,10.0584,7.0000
0.0035,0.0053,10.0214,4.0000
0.0053,0.0055,10.0252,8.0000
0.0073,0.0072,9.9980,4.0000
0.0088,0.0041,9.9455,7.0000
0.0035,0.0025,10.0093,2.0000
0.0053,0.0034,10.0189,3.0000
0.0133,0.0066,9.9113,2.0000
0.0035,0.0031,9.8147,3.0000
0.0210,0.0057,10.0673,6.0000
0.0000,0.0105,10.0612,4.0000
0.0035,0.0068,10.0564,8.0000
0.0186,0.0106,9.9377,5.0000
0.0053,0.0086,10.0943,3.0000
0.0029,0.0068,9.8565,5.0000
0.0244,0.0008,10.0702,3.0000
0.0036,0.0269,10.0000,1.0000
0.0047,0.0068,9.9661,5.0000
0.0009,0.0049,10.0417,4.0000
0.0036,0.0077,10.0602,6.0000
0.0029,0.0078,10.0569,5.0000
0.0097,0.0042,10.0331,5.0000
0.0108,0.0048,10.0736,4.0000
0.0085,0.0082,10.0112,8.0000
0.0036,0.0031,10.0995,3.0000
0.0073,0.0034,10.0428,5.0000
0.0159,NaN,0.0000,0.0000
0.0004,0.0059,10.0801,3.0000
0.0014,0.0047,10.0237,5.0000
0.0097,0.0041,9.8719,2.0000
0.0073,0.0041,9.9700,4.0000
0.0088,0.0114,10.0652,4.0000
0.0035,0.0036,10.1371,2.0000
0.0053,0.0053,10.0386,8.0000
0.0053,0.0042,10.0621,7.0000
0.0035,0.0061,10.0181,5.0000
0.0029,0.0032,10.0044,4.0000
0.0035,0.0035,10.0000,1.0000
0.0053,0.0129,9.8956,6.0000
0.0088,0.0060,10.0325,4.0000
0.0036,0.0338,10.0000,1.0000
0.0265,0.0186,9.8228,5.0000
0.0186,0.0029,10.0424,5.0000
0.0036,0.0095,10.0518,4.0000
0.0097,0.0076,9.9568,4.0000
0.0108,0.0118,10.0071,4.0000
0.0172,0.0043,10.1665,4.0000
0.0157,0.0048,9.8817,7.0000
0.0121,0.0091,10.0164,5.0000
0.0035,0.0040,10.0102,5.0000
0.0133,0.0045,10.0611,8.0000
0.0035,0.0035,10.1374,1.0000
0.0035,0.0035,10.1026,3.0000
0.0107,0.0087,10.0453,3.0000
0.0053,0.0070,10.0208,6.0000
0.0053,0.0038,10.0938,3.0000
0.0069,0.0033,10.0580,3.0000
0.0035,0.0029,10.0730,1.0000
0.0029,NaN,0.0000,0.0000
0.0029,0.0083,9.9833,5.0000
0.0029,0.0029,10.0000,1.0000
0.0173,0.0129,9.8737,5.0000
0.0210,0.0145,10.0432,3.0000
0.0167,0.0080,10.0769,11.0000
0.0029,0.0046,10.0157,5.0000
0.0134,0.0007,10.0351,2.0000
0.0053,0.0109,9.9814,3.0000
0.0186,0.0076,9.9046,4.0000
0.0014,0.0084,10.0089,2.0000
0.0029,0.0124,10.0875,7.0000
0.0186,0.0112,10.0488,4.0000
0.0000,0.0117,9.9659,5.0000
0.0143,0.0139,10.0399,2.0000
0.0032,0.0142,10.0684,2.0000
0.0000,0.0049,9.9574,7.0000
0.0029,0.0055,10.0689,4.0000
0.0035,0.0083,10.0640,4.0000
0.0143,0.0160,9.8174,4.0000
0.0119,0.0091,10.0308,3.0000
0.0035,0.0038,10.0392,5.0000
0.0036,0.0048,10.0426,5.0000
0.0029,0.0101,9.8870,5.0000
0.0073,0.0155,10.1054,5.0000
0.0210,0.0207,9.6139,3.0000
0.0036,0.0183,10.0185,2.0000
0.0035,0.0110,10.0722,3.0000
0.0000,0.0066,10.0265,4.0000
0.0029,0.0080,10.0681,4.0000
0.0029,0.0035,10.0049,5.0000
0.0036,0.0096,10.1164,3.0000
0.0108,0.0079,10.0513,3.0000
0.0035,0.0049,9.8988,6.0000
0.0035,0.0059,10.1244,3.0000
0.0014,0.0098,9.8854,4.0000
0.0029,0.0053,10.0324,2.0000
0.0233,0.0186,0.0000,1.0000
0.0035,0.0058,9.9752,3.0000
0.0029,0.0029,10.0000,2.0000
0.0029,0.0086,10.0705,4.0000
0.0119,0.0091,10.0609,5.0000
0.0014,0.0119,9.9685,7.0000
0.0036,0.0065,9.9296,7.0000
0.0249,0.0090,10.1931,3.0000
0.0029,0.0095,9.9063,10.0000
0.0167,0.0133,9.9774,5.0000
0.0172,0.0152,9.9142,3.0000
0.0073,0.0067,10.0476,7.0000
0.0006,0.0010,10.0610,2.0000
0.0036,0.0095,9.9779,9.0000
0.0097,0.0052,9.9789,6.0000
0.0108,0.0080,10.0968,3.0000
0.0172,0.0046,10.1069,7.0000
0.0000,0.0132,9.9011,5.0000
0.0172,0.0035,9.9039,5.0000
0.0097,0.0047,10.0349,3.0000
0.0143,NaN,0.0000,0.0000
0.0143,0.0160,10.0000,3.0000
0.0249,0.0109,9.9274,9.0000
0.0162,0.0063,9.9038,3.0000
0.0053,0.0053,10.0884,2.0000
0.0088,0.0051,10.0514,4.0000
0.0036,0.0036,10.0622,4.0000
0.0035,0.0035,10.0023,3.0000
0.0014,0.0017,10.0109,2.0000
0.0029,0.0052,9.9792,3.0000
0.0047,0.0053,10.0894,2.0000
0.0035,0.0118,10.0703,4.0000
0.0210,0.0100,9.9775,3.0000
0.0029,0.0031,10.0183,3.0000
0.0014,0.0054,9.9857,4.0000
0.0014,0.0049,10.1034,3.0000
0.0035,0.0063,9.8593,6.0000
0.0035,0.0086,9.8291,6.0000
0.0024,0.0045,10.0583,6.0000
0.0159,0.0081,10.0758,6.0000
0.0036,0.0034,9.8846,3.0000
0.0029,0.0031,10.0322,3.0000
0.0097,0.0092,9.9474,6.0000
0.0088,0.0133,9.8434,5.0000
0.0269,0.0144,9.8716,4.0000
0.0143,0.0084,9.8984,4.0000
0.0036,0.0038,10.0359,5.0000
0.0053,0.0075,10.0256,4.0000
0.0035,0.0034,10.0633,5.0000
0.0053,0.0081,9.9920,5.0000
0.0000,0.0025,10.0025,3.0000
0.0035,0.0042,10.0797,6.0000
0.0073,0.0059,9.9827,7.0000
0.0036,0.0123,9.9951,5.0000
0.0403,0.0095,9.9309,4.0000
0.0029,0.0105,9.8308,7.0000
0.0208,0.0088,9.9469,6.0000
0.0172,0.0026,10.0335,4.0000
0.0035,0.0035,10.0000,1.0000
0.0036,0.0033,9.9992,2.0000
0.0036,0.0035,9.9926,1.0000
0.0036,0.0191,9.8272,7.0000
0.0053,0.0061,10.0244,5.0000
0.0269,0.0106,10.1008,3.0000
0.0127,0.0094,10.0165,3.0000
0.0053,0.0024,9.9771,3.0000
0.0028,0.0032,10.0010,4.0000
0.0053,0.0042,10.0053,7.0000
0.0035,0.0057,9.9993,9.0000
0.0119,0.0119,10.0000,1.0000
0.0159,0.0071,9.9766,7.0000
0.0036,0.0079,9.7672,4.0000
0.0035,0.0078,10.0105,3.0000
0.0006,0.0022,9.7692,3.0000
0.0014,0.0023,10.0281,4.0000
0.0203,0.0032,9.8830,2.0000
0.0029,0.0078,9.8716,5.0000
0.0053,0.0073,10.1113,4.0000
0.0073,0.0010,9.9802,3.0000
0.0036,0.0037,10.0837,5.0000
0.0029,0.0167,10.0081,4.0000
0.0088,0.0088,10.0805,1.0000
0.0097,0.0108,10.0157,1.0000
0.0029,0.0107,9.9818,2.0000
0.0035,0.0081,10.0469,3.0000
0.0014,0.0010,10.0461,3.0000
0.0029,0.0095,9.9035,3.0000
0.0006,0.0103,9.9964,3.0000
0.0035,0.0055,9.8718,5.0000
0.0035,0.0120,10.0475,4.0000
0.0029,0.0090,9.8831,4.0000
0.0073,0.0049,10.0376,3.0000
0.0035,0.0089,10.1034,2.0000
0.0004,0.0029,10.0467,4.0000
0.0029,0.0053,10.0638,6.0000
0.0006,0.0156,9.8665,5.0000
0.0108,0.0176,9.9515,3.0000
0.0029,0.0103,9.9981,3.0000
0.0016,0.0026,10.1049,3.0000
0.0053,0.0038,9.9929,3.0000
0.0053,0.0094,10.0521,5.0000
0.0143,0.0123,9.9946,4.0000
0.0053,0.0097,9.8728,4.0000
0.0036,0.0068,9.8416,4.0000
0.0071,0.0115,9.8666,5.0000
0.0000,0.0048,10.0681,4.0000
0.0088,0.0088,10.0000,1.0000
0.0053,0.0053,10.0000,2.0000
0.0071,0.0039,10.0183,3.0000
0.0108,0.0024,10.0592,5.0000
0.0073,0.0090,9.9563,2.0000
0.0032,0.0035,10.1210,2.0000
0.0035,0.0087,9.9631,2.0000
0.0110,0.0110,10.0995,1.0000
0.0110,0.0078,9.9005,4.0000
0.0029,0.0111,9.9558,6.0000
0.0157,0.0029,10.0000,1.0000
0.0036,0.0095,10.0034,5.0000
0.0107,0.0109,10.0161,7.0000
0.0036,0.0071,10.0006,5.0000
0.0088,0.0162,9.9780,5.0000
0.0029,0.0103,10.0166,5.0000
0.0053,0.0047,9.9945,4.0000
0.0029,0.0090,10.0722,7.0000
0.0172,0.0060,10.0926,4.0000
0.0014,0.0014,10.0109,2.0000
0.0014,0.0077,9.9941,5.0000
0.0108,0.0077,10.0693,8.0000
0.0088,0.0168,10.0240,2.0000
0.0133,0.0093,10.0175,2.0000
0.0000,0.0009,10.0574,4.0000
0.0108,0.0095,9.9847,5.0000
0.0088,0.0061,10.0201,5.0000
0.0035,0.0051,9.9972,4.0000
0.0023,0.0138,9.9061,5.0000
0.0036,0.0022,10.0884,2.0000
0.0035,0.0086,10.1005,5.0000
0.0004,0.0100,9.9914,3.0000
0.0108,0.0062,9.9545,5.0000
0.0053,0.0062,10.0313,5.0000
0.0053,0.0094,9.9918,3.0000
0.0029,0.0029,10.0025,3.0000
0.0208,0.0125,9.6654,4.0000
0.0035,0.0022,10.0133,5.0000
0.0035,0.0123,9.9347,3.0000
0.0035,0.0093,10.0389,3.0000
0.0000,0.0065,10.0151,5.0000
0.0127,0.0047,9.9911,4.0000
0.0208,0.0093,10.1126,7.0000
0.0172,0.0128,9.9128,3.0000
0.0053,0.0142,9.9863,5.0000
0.0029,0.0059,10.0300,3.0000
0.0035,0.0112,9.9333,5.0000
0.0000,0.0042,9.9633,6.0000
0.0073,0.0086,10.0385,3.0000
0.0403,0.0038,10.0535,6.0000
0.0208,0.0070,10.0484,4.0000
0.0029,0.0067,10.0407,5.0000
0.0053,0.0070,9.9801,7.0000
0.0053,0.0041,10.0374,2.0000
0.0073,0.0085,9.9796,8.0000
0.0035,0.0034,10.0343,4.0000
0.0006,0.0010,9.8489,4.0000
0.0007,0.0082,10.1505,7.0000
0.0035,NaN,0.0000,0.0000
0.0088,0.0083,9.9910,5.0000
0.0032,0.0075,10.0714,3.0000
0.0035,0.0128,9.9674,5.0000
0.0035,0.0063,10.1041,2.0000
0.0000,0.0036,10.0000,1.0000
0.0036,0.0060,9.9584,5.0000
0.0029,0.0090,10.0330,4.0000
0.0073,0.0082,9.9950,3.0000
0.0035,0.0034,10.0397,4.0000
0.0053,0.0041,10.0266,2.0000
0.0108,0.0161,9.9525,3.0000
0.0014,0.0080,9.8123,2.0000
0.0099,0.0014,10.1121,3.0000
0.0014,0.0097,9.8769,3.0000
0.0029,0.0157,10.0739,3.0000
0.0172,0.0172,9.9824,4.0000
0.0172,0.0090,10.0174,4.0000
0.0036,0.0056,10.0533,5.0000
0.0159,0.0035,9.8878,1.0000
0.0014,0.0016,10.0307,3.0000
0.0035,0.0033,10.0658,5.0000
0.0035,0.0059,10.0243,3.0000
0.0073,0.0082,10.0209,5.0000
0.0036,0.0036,10.0000,2.0000
0.0004,0.0083,10.0238,5.0000
0.0108,0.0111,9.9824,5.0000
0.0097,0.0130,9.9870,7.0000
0.0035,0.0048,10.0326,2.0000
0.0159,0.0125,9.9036,5.0000
0.0176,0.0053,10.0613,2.0000
0.0238,0.0180,10.1053,4.0000
0.0000,0.0190,9.7418,3.0000
0.0053,0.0035,10.0545,1.0000
0.0073,0.0090,10.0650,2.0000
0.0108,0.0133,9.9124,4.0000
0.0073,0.0054,10.0003,2.0000
0.0025,0.0122,10.0806,3.0000
0.0107,0.0090,9.8397,7.0000
0.0088,0.0069,9.9515,4.0000
0.0036,0.0069,9.8395,5.0000
0.0004,0.0040,10.0518,4.0000
0.0032,0.0080,10.0137,6.0000
0.0029,0.0054,10.0088,5.0000
0.0084,0.0095,10.0062,3.0000
0.0107,0.0093,10.0930,5.0000
0.0029,0.0115,10.0087,4.0000
0.0249,0.0056,10.0654,2.0000
0.0036,NaN,0.0000,0.0000
0.0004,0.0092,10.0543,7.0000
0.0108,0.0132,10.1323,2.0000
0.0018,0.0009,10.0977,4.0000
0.0014,0.0092,9.9688,5.0000
0.0107,0.0070,10.0131,6.0000
0.0014,0.0059,9.8696,4.0000
0.0108,0.0025,10.0820,1.0000
0.0088,0.0121,10.0067,4.0000
0.0123,0.0068,10.0393,9.0000
0.0071,0.0106,9.9538,7.0000
0.0047,0.0073,10.0391,10.0000
0.0029,0.0090,10.0141,6.0000
0.0029,0.0044,10.0872,5.0000
0.0053,0.0101,10.0836,3.0000
0.0053,0.0055,10.0363,3.0000
0.0029,0.0029,10.0131,2.0000
0.0073,0.0049,10.0392,9.0000
0.0073,0.0053,10.0469,4.0000
0.0014,0.0049,9.9752,5.0000
0.0036,0.0025,10.0326,2.0000
0.0036,0.0071,9.8902,2.0000
0.0108,0.0073,10.0395,9.0000
0.0244,0.0077,10.1085,3.0000
0.0069,0.0019,9.9896,3.0000
0.0338,0.0125,10.0767,3.0000
0.0035,0.0019,10.0484,7.0000
0.0035,NaN,0.0000,0.0000
0.0000,0.0086,9.9845,10.0000
0.0108,0.0122,10.0002,2.0000
0.0014,0.0052,10.1409,5.0000
0.0242,0.0090,9.8677,3.0000
0.0032,0.0141,9.9245,3.0000
0.0133,0.0053,10.0540,7.0000
0.0032,0.0110,10.0319,3.0000
0.0097,0.0048,9.9545,6.0000
0.0028,0.0028,10.0000,2.0000
0.0107,0.0035,10.0841,5.0000
0.0108,0.0088,10.0808,4.0000
0.0047,0.0054,9.9948,7.0000
0.0073,0.0054,10.0379,3.0000
0.0032,0.0138,9.7979,4.0000
0.0036,0.0074,10.1482,5.0000
0.0121,0.0108,10.0177,4.0000
0.0035,0.0055,9.9948,4.0000
0.0035,0.0122,9.8036,5.0000
0.0014,0.0038,10.0725,7.0000
0.0088,0.0033,10.0200,5.0000
0.0073,0.0069,9.9834,4.0000
0.0035,0.0028,10.0347,3.0000
0.0036,0.0063,10.0200,7.0000
0.0029,0.0019,10.0163,3.0000
0.0029,0.0031,10.0025,3.0000
0.0036,0.0021,10.0073,3.0000
0.0035,0.0078,9.9664,4.0000
0.0073,0.0085,10.0370,4.0000
0.0088,0.0062,9.9663,4.0000
0.0176,0.0031,10.0000,2.0000
0.0012,0.0137,10.0089,3.0000
0.0073,0.0059,9.8108,2.0000
0.0036,0.0177,9.9680,3.0000
0.0000,0.0214,9.7051,7.0000
0.0029,0.0052,10.0189,3.0000
0.0000,0.0038,10.0111,5.0000
0.0036,0.0084,9.9854,3.0000
0.0029,0.0053,10.0289,2.0000
0.0006,0.0079,10.1272,6.0000
0.0029,0.0032,10.0029,2.0000
0.0073,0.0043,10.0246,5.0000
0.0053,0.0132,9.9591,2.0000
0.0053,0.0058,10.0483,4.0000
0.0403,0.0132,10.1421,3.0000
0.0172,0.0130,9.9134,6.0000
0.0172,0.0143,10.0059,4.0000
0.0200,0.0033,9.8295,6.0000
0.0035,0.0062,9.8305,5.0000
0.0028,0.0028,10.0000,1.0000
0.0195,0.0036,0.0000,1.0000
0.0242,0.0058,10.1023,4.0000
0.0047,0.0050,10.1713,2.0000
0.0006,0.0063,9.9028,5.0000
0.0084,0.0072,10.0119,2.0000
0.0029,0.0030,10.0076,4.0000
0.0000,0.0111,9.9476,6.0000
0.0000,0.0042,10.0306,6.0000
0.0108,0.0035,9.9296,1.0000
0.0035,0.0043,9.9520,2.0000
0.0029,0.0068,10.0288,2.0000
0.0029,0.0067,9.9706,5.0000
0.0110,NaN,0.0000,0.0000
0.0172,0.0079,10.0212,7.0000
0.0029,0.0029,10.0000,1.0000
0.0036,0.0047,10.0352,3.0000
0.0029,0.0072,10.0287,6.0000
0.0035,0.0049,10.0186,3.0000
0.0047,0.0067,10.0330,6.0000
0.0035,0.0060,9.9416,3.0000
0.0210,0.0043,10.1520,4.0000
0.0032,0.0210,9.9257,1.0000
0.0029,0.0152,10.0037,2.0000
0.0014,NaN,0.0000,0.0000
0.0073,0.0072,10.0134,5.0000
0.0123,0.0063,10.0667,11.0000
0.0073,0.0080,10.0027,5.0000
0.0036,0.0057,10.0608,6.0000
0.0084,0.0051,9.9848,2.0000
0.0000,0.0089,9.9818,3.0000
0.0029,0.0074,10.0208,3.0000
0.0035,0.0071,9.8986,2.0000
0.0172,0.0060,9.9520,4.0000
0.0036,0.0046,10.0706,6.0000
0.0036,0.0063,10.0878,4.0000
0.0108,0.0057,10.0078,7.0000
0.0116,0.0117,9.9291,2.0000
0.0014,0.0083,9.8989,3.0000
0.0107,0.0074,10.0265,4.0000
0.0110,0.0053,9.9629,2.0000
0.0000,0.0139,9.8498,5.0000
0.0032,0.0038,9.9497,2.0000
0.0016,0.0056,9.9085,1.0000
0.0108,0.0087,9.9411,4.0000
0.0035,0.0020,10.0364,2.0000
0.0029,0.0029,10.0000,1.0000
0.0108,0.0113,10.0162,9.0000
0.0084,0.0084,10.0275,1.0000
0.0210,0.0173,10.0562,5.0000
0.0029,NaN,0.0000,0.0000
0.0053,0.0091,10.0228,6.0000
0.0036,0.0072,10.0815,2.0000
0.0029,0.0073,9.7929,6.0000
0.0000,0.0043,10.0157,4.0000
0.0107,0.0063,10.0756,8.0000
0.0107,0.0048,9.9979,3.0000
0.0097,0.0105,9.9336,7.0000
0.0029,0.0076,10.0560,4.0000
0.0035,0.0051,10.0309,4.0000
0.0036,0.0079,9.9629,2.0000
0.0172,0.0060,10.0665,5.0000
0.0073,0.0067,10.0573,3.0000
0.0035,NaN,0.0000,0.0000
0.0035,0.0038,10.0082,6.0000
0.0029,0.0075,10.0291,7.0000
0.0014,0.0035,10.1148,2.0000
0.0108,0.0057,10.0183,4.0000
0.0053,0.0078,9.8948,3.0000
0.0119,0.0053,10.1162,7.0000
0.0032,0.0103,9.8612,3.0000
0.0073,0.0033,10.0411,4.0000
0.0172,0.0055,10.0070,7.0000
0.0159,0.0110,10.0378,6.0000
0.0014,0.0022,10.0945,5.0000
0.0073,0.0014,10.0000,2.0000
0.0131,0.0189,10.0349,5.0000
0.0107,0.0098,9.9855,9.0000
0.0103,0.0010,10.0543,2.0000
0.0105,0.0058,10.0174,3.0000
0.0084,0.0084,10.0244,2.0000
0.0053,0.0073,9.9404,3.0000
0.0242,0.0057,9.9089,3.0000
0.0004,0.0004,10.0000,1.0000
0.0088,0.0140,9.7956,2.0000
0.0029,0.0057,10.0020,3.0000
0.0035,0.0061,9.9544,8.0000
0.0208,0.0122,10.1733,2.0000
0.0036,0.0028,10.0219,3.0000
0.0265,0.0155,10.1386,4.0000
0.0035,0.0080,10.1234,3.0000
0.0036,0.0021,10.0884,4.0000
0.0186,0.0107,9.8555,4.0000
0.0073,0.0130,9.9932,6.0000
0.0053,0.0124,10.0201,3.0000
0.0208,0.0210,9.9655,1.0000
0.0084,0.0061,10.0239,6.0000
0.0035,0.0152,10.0440,2.0000
0.0029,0.0102,9.9054,4.0000
0.0108,0.0035,10.1360,1.0000
0.0138,0.0087,10.0036,3.0000
0.0014,0.0053,10.0000,1.0000
0.0029,0.0084,10.0204,4.0000
0.0211,0.0211,10.1133,1.0000
0.0073,0.0096,10.0483,3.0000
0.0053,0.0099,9.9515,7.0000
0.0035,0.0079,9.8069,8.0000
0.0035,0.0074,10.1152,5.0000
0.0108,0.0039,10.0183,4.0000
0.0082,0.0057,9.9753,2.0000
0.0014,0.0128,9.8552,4.0000
0.0108,0.0087,9.8258,3.0000
0.0053,0.0178,9.8981,3.0000
0.0006,0.0034,10.0494,9.0000
0.0036,0.0077,10.0877,8.0000
0.0108,0.0151,9.9475,2.0000
0.0159,0.0111,10.0310,3.0000
0.0108,0.0106,9.9303,4.0000
0.0035,0.0048,10.0757,4.0000
0.0000,0.0050,9.9383,4.0000
0.0084,0.0078,9.9863,9.0000
0.0029,0.0105,9.9783,7.0000
0.0036,0.0068,9.9385,2.0000
0.0107,0.0074,10.0302,6.0000
0.0014,0.0047,9.9855,4.0000
0.0108,0.0102,9.9498,6.0000
0.0097,0.0126,9.9205,4.0000
0.0119,0.0062,9.9713,4.0000
0.0014,0.0100,9.9928,2.0000
0.0108,0.0047,9.9876,6.0000
0.0073,0.0073,10.0379,1.0000
0.0242,0.0027,10.1426,3.0000
0.0047,0.0265,9.8447,3.0000
0.0084,0.0108,9.9117,3.0000
0.0014,0.0044,10.0418,5.0000
0.0159,0.0070,9.9361,3.0000
0.0053,0.0053,9.9828,5.0000
0.0035,0.0063,10.0400,5.0000
0.0172,0.0122,10.0421,4.0000
0.0035,0.0063,10.0145,4.0000
0.0138,0.0087,9.9416,5.0000
0.0053,0.0078,10.0239,5.0000
0.0029,0.0122,10.0026,8.0000
0.0035,0.0170,9.8276,2.0000
0.0047,0.0080,10.0424,5.0000
0.0107,0.0195,9.7695,2.0000
0.0036,0.0067,10.0133,8.0000
0.0044,0.0078,10.0209,4.0000
0.0044,0.0053,10.0487,4.0000
0.0029,0.0025,9.9782,2.0000
0.0036,0.0111,10.0000,2.0000
