p,mean p omega,u,deg
0.3297,0.8859,9.2381,4.0000
0.6331,0.7308,10.7236,6.0000
0.7550,0.7887,9.9232,4.0000
0.7707,0.7274,10.2086,7.0000
0.8499,0.6257,13.7536,3.0000
0.9104,0.9468,8.5468,2.0000
0.7498,0.2999,8.4115,2.0000
0.9718,0.4137,16.9752,3.0000
0.0144,0.7287,8.5732,6.0000
0.7481,0.8405,8.4793,5.0000
0.7120,0.7265,9.8551,3.0000
0.8817,0.5504,10.3214,7.0000
0.9266,0.9801,13.4360,1.0000
0.6554,0.7689,9.2503,5.0000
0.9513,0.5989,13.7182,8.0000
0.9781,0.8642,10.2112,2.0000
0.7550,0.7853,11.6195,5.0000
0.7616,0.7042,13.5799,2.0000
0.6245,0.5411,10.8784,5.0000
0.4650,0.7308,7.3317,3.0000
0.7178,0.6331,11.7701,4.0000
0.6241,0.9591,7.7226,3.0000
0.8770,0.7373,10.3184,7.0000
0.8938,0.6571,12.4130,6.0000
0.4771,0.7624,7.1169,5.0000
0.8938,0.5223,8.7732,5.0000
0.3790,0.6408,8.2190,5.0000
0.7178,0.7717,9.4821,3.0000
0.7882,0.7861,7.2935,8.0000
0.9423,0.8787,12.3151,4.0000
0.3872,0.8229,9.5259,6.0000
0.6793,0.7202,14.5311,6.0000
0.9801,0.7705,12.1732,4.0000
0.9515,0.2088,11.8796,1.0000
0.7120,0.6769,11.1075,6.0000
0.3541,0.5933,7.6083,2.0000
0.5316,0.8516,8.0844,7.0000
0.6145,0.8310,9.2960,8.0000
0.6145,0.7576,5.3201,3.0000
0.6145,0.9104,8.6588,4.0000
0.6542,0.5457,10.7290,2.0000
0.7139,0.8753,8.5208,4.0000
0.9513,0.5027,14.0460,2.0000
0.9423,0.9051,9.3603,3.0000
0.9801,0.5593,8.1810,3.0000
0.7249,0.8431,15.4088,4.0000
0.8375,0.8674,8.8171,4.0000
0.9801,0.7640,12.1270,2.0000
0.8375,0.7266,10.8168,5.0000
0.8499,0.8180,16.0406,4.0000
0.7674,0.7682,14.9687,7.0000
0.1617,0.6308,10.4309,5.0000
0.6596,0.8093,8.9914,4.0000
0.6542,0.7053,9.2248,2.0000
0.9592,0.6204,9.7841,5.0000
0.9104,0.5182,9.4753,2.0000
0.7578,0.7563,6.5578,8.0000
0.8669,0.6044,14.2581,4.0000
0.4771,0.3790,17.3891,6.0000
0.7707,0.8810,9.2426,6.0000
0.3082,0.5881,16.0899,3.0000
0.4771,0.6076,8.5920,5.0000
0.9801,0.6034,14.0716,2.0000
0.4771,0.6907,9.0496,5.0000
0.9629,0.6624,8.4277,4.0000
0.2571,0.8675,7.8037,2.0000
0.7871,0.6712,9.7222,4.0000
0.9266,0.8900,8.6253,3.0000
0.8372,0.6494,10.2914,3.0000
0.8348,0.8020,6.6311,4.0000
0.6145,0.7410,7.1186,7.0000
0.2579,0.3531,13.7234,4.0000
0.0839,0.2579,8.2597,1.0000
0.2271,0.9226,8.5949,3.0000
0.5461,0.8747,6.6271,3.0000
0.5316,0.9634,10.8451,2.0000
0.9801,0.6937,12.5821,7.0000
0.7249,0.6150,5.8278,4.0000
0.6832,0.6007,17.8788,4.0000
0.9583,0.6222,16.9053,5.0000
0.6793,0.6954,10.5414,7.0000
0.7616,0.6966,11.4255,2.0000
0.6145,0.5813,10.8609,1.0000
0.6145,0.3082,13.0634,1.0000
0.9801,0.8710,6.1518,3.0000
0.8415,0.8841,8.3032,4.0000
0.2579,0.6242,10.5349,7.0000
0.2658,0.7216,8.6973,2.0000
0.8747,0.4726,9.0279,2.0000
0.9293,0.8595,6.0067,5.0000
0.7498,0.3087,13.5084,1.0000
0.3087,0.7341,6.6169,5.0000
0.6701,0.3790,14.4608,2.0000
0.7674,0.9266,9.1064,1.0000
0.8372,NaN,0.0000,0.0000
0.0753,0.7343,3.6093,4.0000
0.8938,0.1510,16.6715,2.0000
0.9293,0.7807,9.4729,2.0000
0.9312,0.7728,7.9403,6.0000
0.8968,0.6559,10.5367,3.0000
0.8322,0.8382,7.8594,4.0000
0.7249,0.7956,12.7635,3.0000
0.7674,0.7013,10.8801,6.0000
0.7550,0.8504,9.3445,4.0000
0.8375,0.7120,9.3527,5.0000
0.8415,0.6812,8.2340,6.0000
0.8260,0.8974,8.5566,6.0000
0.7882,0.5750,13.3995,3.0000
0.9855,0.8951,15.9967,4.0000
0.9718,0.9640,8.8657,5.0000
0.9863,0.8765,11.4568,4.0000
0.4771,0.3779,13.9471,6.0000
0.8817,0.8241,12.3025,6.0000
0.5813,0.7646,9.7440,3.0000
0.6145,0.4779,10.8194,3.0000
0.0893,0.7761,8.3835,4.0000
0.6145,0.0893,15.2520,2.0000
0.9104,0.5874,10.0782,6.0000
0.5556,0.7481,8.0744,1.0000
0.6832,0.9583,4.9685,2.0000
0.7616,0.8004,7.3868,3.0000
0.9104,0.5413,11.2579,1.0000
0.6782,0.8366,10.9928,6.0000
0.6701,0.9281,8.7448,2.0000
0.5480,0.8242,6.2381,6.0000
0.8499,0.7163,9.2511,5.0000
0.6145,0.7934,6.3018,7.0000
0.9104,0.6004,11.2465,3.0000
0.7550,0.6696,9.5336,6.0000
0.7139,0.4573,8.3901,2.0000
0.7616,0.6181,11.4352,1.0000
0.8372,0.5813,12.5595,1.0000
0.9513,0.5176,14.6112,6.0000
0.0144,0.3624,12.0507,4.0000
0.0144,0.8344,9.4408,2.0000
0.3087,0.7463,7.0643,4.0000
0.9718,0.5973,6.6334,4.0000
0.7674,0.8933,8.6785,5.0000
0.9644,0.7743,9.9673,4.0000
0.5461,0.7400,6.3584,2.0000
0.9801,0.8091,10.8046,4.0000
0.1075,0.8594,6.4258,2.0000
0.7481,0.7674,8.9825,1.0000
0.7616,0.8676,17.6252,2.0000
0.7270,0.6664,8.0214,5.0000
0.7882,0.7680,16.7392,5.0000
0.6145,0.9231,8.0632,2.0000
0.3541,0.7436,6.2211,6.0000
0.7498,0.7266,11.7062,5.0000
0.6525,0.8570,7.1902,6.0000
0.9423,0.7536,9.8179,8.0000
0.8375,0.7628,7.7976,6.0000
0.9104,0.9157,10.1593,2.0000
0.7481,0.5287,10.6412,4.0000
0.9104,0.6251,8.8562,3.0000
0.8372,0.5406,14.4175,6.0000
0.0893,0.7174,8.1767,4.0000
0.7882,0.8271,10.3320,1.0000
0.6554,0.8506,10.3160,3.0000
0.1617,0.7897,14.5535,7.0000
0.8817,0.8421,12.1591,4.0000
0.9855,0.8260,11.8095,1.0000
0.9826,0.6341,11.1943,3.0000
0.5316,0.6410,15.3878,3.0000
0.7481,0.4008,13.4735,1.0000
0.7178,0.7249,7.6703,4.0000
0.8094,0.5578,11.2311,3.0000
0.9468,0.4400,8.1411,3.0000
0.8252,0.8820,7.9353,2.0000
0.5480,0.0839,14.6411,1.0000
0.9312,0.4298,12.7402,7.0000
0.6181,0.7633,9.1756,7.0000
0.9867,0.7515,11.4011,5.0000
0.2579,0.0144,12.4350,1.0000
0.7249,0.4859,8.6286,5.0000
0.0144,0.5775,14.5425,2.0000
0.7139,0.7709,8.3374,5.0000
0.6331,0.5884,10.7874,5.0000
0.7552,NaN,11.4142,0.0000
0.9718,0.7481,9.2196,2.0000
0.8747,0.7835,9.5392,7.0000
0.9781,0.6793,10.1646,1.0000
0.9190,0.6569,8.2804,6.0000
0.9801,0.6891,9.1411,4.0000
0.8354,0.7251,7.9435,4.0000
0.7481,0.0839,17.8114,1.0000
0.7871,0.4406,9.8250,3.0000
0.6259,0.6832,7.5116,1.0000
0.9312,0.7194,9.9062,3.0000
0.6793,0.7448,10.7271,6.0000
0.9104,0.7350,10.5263,4.0000
0.7707,0.7985,9.2190,4.0000
0.6245,0.7332,7.2289,4.0000
0.6145,0.6696,9.9062,3.0000
0.1497,0.6558,8.9177,3.0000
0.6941,0.6738,6.8042,2.0000
0.3790,0.9116,4.8612,5.0000
0.9801,0.8218,9.6258,8.0000
0.3087,0.5776,10.6476,3.0000
0.6832,0.8338,9.4224,3.0000
0.9104,0.5994,13.7980,4.0000
0.7707,0.9249,8.0908,4.0000
0.7249,0.6961,8.0119,7.0000
0.9104,0.8284,12.7145,3.0000
0.4008,0.7481,6.5265,2.0000
0.8375,0.6365,7.6299,4.0000
0.7249,0.5480,0.0000,1.0000
0.7550,0.8194,9.0213,3.0000
0.9266,0.7116,9.4732,5.0000
0.9801,0.7082,11.5850,4.0000
0.9826,0.7638,9.0736,3.0000
0.9312,0.5639,11.6680,5.0000
0.8987,0.7831,9.1561,4.0000
0.9104,0.8828,9.5578,4.0000
0.5480,0.2098,14.9875,2.0000
0.8987,0.7773,4.7058,3.0000
0.6793,0.7318,10.8181,4.0000
0.8817,0.6650,12.4055,3.0000
0.8260,0.8718,14.7472,3.0000
0.9020,0.8766,11.4093,3.0000
0.9020,0.6553,2.7698,3.0000
0.0144,0.6885,8.4062,2.0000
0.3087,0.6209,10.9212,4.0000
0.9592,0.7481,12.1107,1.0000
0.8375,0.8070,10.7243,5.0000
0.8316,0.7601,8.8557,7.0000
0.6832,0.9801,11.6323,1.0000
0.2579,0.4545,13.8854,3.0000
0.0261,0.7434,8.3436,8.0000
0.7249,0.9556,14.8622,2.0000
0.2654,0.6722,9.5219,6.0000
0.7707,0.7436,10.1845,3.0000
0.9863,0.4313,10.9975,2.0000
0.9718,0.7126,3.3653,2.0000
0.9801,0.8842,8.5591,3.0000
0.7481,0.7359,7.0393,4.0000
0.9867,0.8249,10.0861,8.0000
0.6145,0.7519,9.4900,3.0000
0.7616,0.5941,11.4352,3.0000
0.1741,NaN,0.0000,0.0000
0.8987,0.9257,7.2050,4.0000
0.9190,0.7707,12.9726,1.0000
0.9103,0.8293,7.7770,2.0000
0.5284,0.8577,5.1158,6.0000
0.8987,0.7481,9.2689,1.0000
0.9583,0.7819,8.9304,3.0000
0.3541,0.7934,12.9858,2.0000
0.8817,0.6338,12.1580,5.0000
0.8304,0.8356,7.4234,5.0000
0.8322,0.8531,10.2275,2.0000
0.9801,0.8184,7.6270,6.0000
0.9312,0.8141,10.5222,6.0000
0.9312,0.7809,13.4045,6.0000
0.8880,0.7708,8.4025,8.0000
0.9513,0.7186,15.3045,4.0000
0.6331,0.8165,9.0260,4.0000
0.3702,0.6721,8.4882,7.0000
0.9801,0.6939,12.5966,4.0000
0.9423,0.6779,17.8005,5.0000
0.8375,0.5943,11.5336,4.0000
0.9936,0.4090,15.9612,4.0000
0.8499,0.6309,10.3712,9.0000
0.7550,0.6304,5.9536,2.0000
0.9801,0.8622,10.2703,3.0000
0.3003,0.7875,6.2351,6.0000
0.9855,0.6181,12.5545,2.0000
0.9104,0.8732,9.4930,3.0000
0.9801,0.7804,11.5092,4.0000
0.9801,0.7324,12.3269,2.0000
0.9293,0.3835,11.0206,4.0000
0.2305,0.8492,7.8845,6.0000
0.9515,0.9473,9.8094,3.0000
0.3087,0.8290,9.4039,4.0000
0.8747,0.8271,9.8677,1.0000
0.3790,0.7523,6.5947,4.0000
0.9616,0.7777,5.8460,6.0000
0.8375,0.7393,11.0319,7.0000
0.9583,0.7558,12.5027,7.0000
0.9104,0.8566,9.4443,2.0000
0.9312,0.5518,16.9230,6.0000
0.8252,0.7264,7.1497,6.0000
0.9312,0.4240,8.1790,4.0000
0.6793,0.7382,9.7160,5.0000
0.4771,0.7322,6.1467,4.0000
0.7707,0.7598,6.1419,4.0000
0.0144,0.5957,13.1751,6.0000
0.4771,0.7718,9.4023,6.0000
0.7707,0.7924,10.9728,3.0000
0.7882,0.7307,8.5425,4.0000
0.5480,0.6810,8.8492,3.0000
0.4771,0.7882,6.8888,1.0000
0.7481,0.7761,9.3022,4.0000
0.8987,0.5873,8.4157,5.0000
0.3785,0.8465,4.5021,2.0000
0.9801,0.7724,12.2110,3.0000
0.0144,0.8676,4.7683,3.0000
0.4156,0.4731,17.7871,6.0000
0.2024,0.8077,8.0814,4.0000
0.9801,0.7095,4.8953,8.0000
0.3297,0.6700,6.2438,4.0000
0.7550,NaN,0.0000,0.0000
0.8260,0.8688,11.3346,2.0000
0.0261,0.8260,2.1663,1.0000
0.2437,0.6532,8.5158,4.0000
0.7616,0.8533,11.6471,3.0000
0.6181,0.8280,7.8078,7.0000
0.9715,0.7308,11.1036,5.0000
0.0839,0.6864,5.5347,3.0000
0.9468,0.7575,15.0867,5.0000
0.9801,0.8316,11.5031,2.0000
0.9293,0.7164,10.3928,5.0000
0.8499,0.5299,9.7619,4.0000
0.9513,0.3790,12.4610,1.0000
0.9423,0.6675,9.3407,6.0000
0.2267,NaN,0.0000,0.0000
0.6181,0.8254,8.8863,5.0000
0.9644,0.9093,9.4160,3.0000
0.7249,0.8717,10.2966,4.0000
0.7550,0.8607,8.1964,5.0000
0.8880,0.6475,13.9143,7.0000
0.9801,0.8271,11.7065,1.0000
0.9801,0.5824,8.5257,10.0000
0.9103,0.7146,8.2444,6.0000
0.9801,0.8240,10.6092,5.0000
0.9493,0.7519,14.2598,2.0000
0.8260,0.8412,11.9425,3.0000
0.6793,0.7860,7.7478,8.0000
0.6596,0.8106,9.6192,4.0000
0.6512,0.8801,8.5664,5.0000
0.6701,0.6795,13.3685,2.0000
0.9781,0.8486,6.9363,6.0000
0.2088,0.8596,14.0594,2.0000
0.8260,0.9255,8.4242,3.0000
0.9826,0.7270,12.3449,1.0000
0.9718,0.9052,6.7650,4.0000
0.4771,0.8313,8.4724,5.0000
0.9757,0.4712,16.0295,3.0000
0.0144,0.7612,9.2002,2.0000
0.0839,0.4818,6.2221,2.0000
0.9293,0.7166,9.9154,3.0000
0.5813,0.7880,7.1948,5.0000
0.9826,0.8065,10.4955,4.0000
0.5933,0.4781,13.3202,4.0000
0.7270,0.6015,16.2153,2.0000
0.9592,0.5813,5.5654,8.0000
0.7249,0.6987,13.9661,8.0000
0.7481,0.9427,11.3881,4.0000
0.9647,0.7216,10.6254,5.0000
0.9718,0.8499,9.8552,1.0000
0.6597,0.9052,9.2042,4.0000
0.7249,0.5885,9.4109,2.0000
0.7882,0.6893,7.7025,7.0000
0.6259,0.7417,11.7394,6.0000
0.8747,0.6271,10.6242,3.0000
0.5284,0.7176,7.7529,4.0000
0.8348,0.4641,12.5044,3.0000
0.7481,0.8559,9.0508,7.0000
0.5933,0.8375,11.7265,6.0000
0.4771,0.6339,9.5429,6.0000
0.1497,0.5159,9.9086,5.0000
0.5814,0.6621,8.0669,5.0000
0.3087,0.8517,6.5653,7.0000
0.9644,0.8137,9.3481,6.0000
0.7734,0.9801,7.0263,4.0000
0.7481,0.4893,12.1471,4.0000
0.9801,0.8204,7.8181,2.0000
0.8352,0.8484,11.8022,2.0000
0.9616,0.7713,6.1333,6.0000
0.6941,0.6849,10.1283,2.0000
0.9312,0.6832,12.4804,1.0000
0.5933,0.9117,7.8869,2.0000
0.5820,0.7730,9.8847,6.0000
0.9718,0.5553,11.1599,3.0000
0.9312,0.6759,7.7341,8.0000
0.8372,NaN,10.7320,0.0000
0.5284,0.7319,10.6301,2.0000
0.8968,0.8627,8.2947,6.0000
0.9718,0.7991,7.7179,7.0000
0.6832,0.9185,8.7324,6.0000
0.8669,0.8041,8.8531,3.0000
0.0144,0.6212,5.0020,5.0000
0.8094,0.4177,10.1155,2.0000
0.9513,0.7712,10.4518,4.0000
0.0893,0.6568,10.8983,6.0000
0.8252,0.9606,7.4095,4.0000
0.9592,0.8184,7.7392,9.0000
0.0839,0.7720,9.4895,4.0000
0.9312,0.9002,6.5346,5.0000
0.8817,0.8827,8.8169,5.0000
0.8252,0.8449,8.5873,5.0000
0.6832,0.8260,10.8883,5.0000
0.7481,0.8837,8.5018,3.0000
0.9826,0.7043,10.0140,3.0000
0.7270,0.8747,8.5230,1.0000
0.7734,0.8316,8.4216,2.0000
0.9855,0.9220,7.3318,6.0000
0.8348,0.6074,10.8052,3.0000
0.3033,0.9243,7.2539,6.0000
0.9513,0.3865,8.9751,3.0000
0.0228,NaN,17.6544,0.0000
0.9592,0.8731,10.3859,4.0000
0.9468,0.3938,17.8244,4.0000
0.3541,0.6081,9.6542,2.0000
0.9801,0.7999,8.5125,5.0000
0.6793,0.8292,11.2242,5.0000
0.3087,0.8255,8.9369,2.0000
0.9718,0.7708,8.6950,7.0000
0.6542,0.7948,10.9475,5.0000
0.9801,0.7066,7.9341,5.0000
0.6793,0.7558,8.0390,4.0000
0.9647,0.6530,12.1176,6.0000
0.7481,0.7644,11.0703,3.0000
0.8085,0.7983,10.2248,3.0000
0.9563,0.7393,9.2517,5.0000
0.9293,0.5911,8.1838,6.0000
0.7674,0.7833,8.8200,4.0000
0.9104,0.5731,12.5656,3.0000
0.6959,0.7212,13.9484,9.0000
0.9513,0.6653,11.4997,3.0000
0.7707,0.7551,14.0890,2.0000
0.9114,0.7335,9.4508,4.0000
0.9104,0.7423,13.9577,4.0000
0.9801,0.9301,6.3038,11.0000
0.3297,0.8920,6.8573,4.0000
0.9592,0.3087,11.8504,1.0000
0.8415,0.6749,12.7407,2.0000
0.5933,0.8726,7.1158,1.0000
0.8252,0.8302,8.9229,4.0000
0.8987,0.7964,9.1064,4.0000
0.6738,0.8902,10.4140,2.0000
0.8375,0.6417,11.4869,7.0000
0.5480,0.6366,13.2735,3.0000
0.8375,0.8265,9.1790,4.0000
0.0144,0.9466,6.0049,4.0000
0.5413,0.8311,8.7428,5.0000
0.9104,0.7041,9.0709,6.0000
0.9801,0.7508,10.1272,6.0000
0.6959,0.4983,8.1665,3.0000
0.3785,NaN,0.0000,0.0000
0.6621,0.1617,14.7139,1.0000
0.7707,0.6734,9.6028,3.0000
0.7481,0.6549,10.2160,3.0000
0.6959,0.7426,9.6022,6.0000
0.6621,0.8009,9.2642,5.0000
0.9801,0.5126,16.2752,3.0000
0.2571,0.7716,9.7021,6.0000
0.5933,0.3541,12.3917,1.0000
0.7616,0.6970,9.8996,5.0000
0.8747,0.9801,0.0000,1.0000
0.0839,0.4771,11.8356,2.0000
0.9468,0.7766,9.3019,5.0000
0.6145,0.8015,8.7703,5.0000
0.6738,0.7157,10.9315,4.0000
0.8252,0.8566,9.0621,4.0000
0.7630,0.7466,10.9422,5.0000
0.9312,0.7360,9.5458,5.0000
0.6295,0.8736,7.1915,1.0000
0.7707,0.7548,10.4160,2.0000
0.7481,0.6751,14.3847,3.0000
0.8817,0.5888,11.4574,3.0000
0.9718,0.9728,6.9107,4.0000
0.6331,0.8702,9.0082,4.0000
0.8373,0.6795,5.8439,2.0000
0.7674,0.7252,9.8706,2.0000
0.2267,NaN,0.0000,0.0000
0.8260,0.8323,10.7073,3.0000
0.9468,0.6323,9.7922,2.0000
0.9592,0.8831,8.1839,6.0000
0.9629,0.8010,10.3187,3.0000
0.5480,0.4435,14.5046,3.0000
0.9468,0.6392,10.2880,5.0000
0.6793,0.7361,11.6928,3.0000
0.7871,0.7176,9.3699,6.0000
0.3124,0.5654,8.4647,2.0000
0.5813,0.8377,8.3571,3.0000
0.2579,0.6677,12.3002,4.0000
0.0926,0.1617,9.3086,1.0000
0.6181,0.8053,9.8040,5.0000
0.9468,0.8053,9.7283,5.0000
0.5845,0.9216,7.9608,4.0000
0.9312,0.6760,7.3237,3.0000
0.4650,0.8560,10.9520,2.0000
0.5813,0.9497,6.6946,4.0000
0.6331,0.6280,7.6435,5.0000
0.9718,0.8245,9.7390,6.0000
0.5814,0.6561,9.9294,5.0000
0.8271,0.9127,7.8486,6.0000
0.4771,0.5999,9.6542,7.0000
0.8499,0.5871,8.1296,4.0000
0.1348,0.8220,9.6195,2.0000
0.6621,0.5893,11.1204,7.0000
0.7249,0.8010,9.7208,7.0000
0.7178,0.9329,7.5178,3.0000
0.8316,0.7493,9.9898,9.0000
0.7674,0.7483,11.5847,4.0000
0.9312,0.6806,10.7461,5.0000
0.8375,0.8817,9.5572,1.0000
0.9845,0.6604,12.1504,7.0000
0.6597,0.8904,7.9734,3.0000
0.8085,0.5111,9.5268,3.0000
0.8316,0.7788,10.0270,2.0000
0.9312,0.7628,15.3528,3.0000
0.6793,0.4206,14.8283,6.0000
0.8252,0.7063,8.0648,6.0000
0.4650,0.6502,9.0799,5.0000
0.6738,0.7895,11.2253,5.0000
0.8750,0.7692,14.5367,4.0000
0.8750,0.6464,12.2894,3.0000
0.5480,0.4844,8.3969,3.0000
0.6621,0.7577,6.3392,4.0000
0.6621,0.9295,8.2633,3.0000
0.8987,0.7151,10.3170,3.0000
0.8348,0.6373,15.6186,4.0000
0.9801,0.9781,17.5341,1.0000
0.6241,0.9087,13.8033,2.0000
0.3087,0.8319,9.1309,2.0000
0.3790,0.8647,7.9901,5.0000
0.7270,0.5703,5.7108,2.0000
0.0144,0.8488,14.9398,3.0000
0.6331,0.6153,14.9937,4.0000
0.3087,0.8929,6.0126,3.0000
0.8968,0.8146,12.6203,5.0000
0.7481,0.8142,9.4016,8.0000
0.8499,0.4050,15.3981,5.0000
0.9801,0.4843,13.6556,2.0000
0.6959,0.8056,10.7389,7.0000
0.9801,0.6229,14.4922,5.0000
0.9468,0.7900,11.0003,4.0000
0.9312,0.7520,9.5290,3.0000
0.8736,0.7961,12.5289,5.0000
0.5480,0.7275,9.8102,8.0000
0.7517,0.6799,11.0278,4.0000
0.6245,0.8599,7.1415,2.0000
0.9801,0.8136,10.8310,4.0000
0.8373,0.8395,7.0215,8.0000
0.9801,0.6365,8.1240,4.0000
0.3541,0.8104,7.6284,9.0000
0.9592,0.7464,9.1020,5.0000
0.8373,0.9801,10.6986,1.0000
0.2579,0.6134,11.1304,4.0000
0.7481,0.8093,10.7804,4.0000
0.8150,0.8759,9.4902,4.0000
0.8271,0.7988,9.7951,7.0000
0.9468,0.3087,15.4959,3.0000
0.6793,0.8350,11.0255,6.0000
0.7270,0.8763,8.4148,6.0000
0.6245,0.7500,9.3419,4.0000
0.8252,0.7028,16.7795,6.0000
0.6832,0.8457,7.8257,3.0000
0.5284,0.6656,10.7298,8.0000
0.9493,0.5733,10.9246,6.0000
0.7630,0.5521,10.2733,3.0000
0.4771,0.6112,6.2878,6.0000
0.7674,0.5310,7.0230,5.0000
0.3082,0.8610,8.0360,4.0000
0.9644,0.9513,10.1313,1.0000
0.3297,0.9638,13.6627,3.0000
0.9867,0.8809,9.5121,3.0000
0.9801,0.4793,11.7939,3.0000
0.1075,0.8928,4.4041,5.0000
0.9423,0.8354,7.2927,10.0000
0.0144,0.8843,8.4156,2.0000
0.8094,0.6554,9.7725,4.0000
0.5813,0.5916,13.2248,7.0000
0.4650,0.6655,9.2350,2.0000
0.9583,0.6866,14.5454,4.0000
0.7120,0.8817,9.8708,1.0000
0.2267,0.4322,14.6951,4.0000
0.5933,0.5136,13.6458,5.0000
0.6542,0.7792,13.1781,3.0000
0.5284,0.6580,7.5426,4.0000
0.7674,0.8738,9.8878,4.0000
0.0144,0.8673,10.0506,4.0000
0.7120,0.8606,8.1145,4.0000
0.9515,0.6030,11.6072,4.0000
0.7616,0.6211,7.6835,9.0000
0.6554,0.7754,8.9403,2.0000
0.7249,0.4321,11.3230,2.0000
0.6281,0.5475,10.8986,6.0000
0.8094,0.6245,12.5219,3.0000
0.6554,0.7522,9.8352,4.0000
0.6793,0.9638,8.0593,3.0000
0.7249,0.8598,8.3143,6.0000
0.7249,0.7039,10.5819,4.0000
0.7178,0.6906,9.7898,4.0000
0.6331,0.6662,10.1689,2.0000
0.7674,0.6962,11.0995,2.0000
0.5884,0.6176,8.6063,4.0000
0.8271,0.7860,8.8666,6.0000
0.9583,0.8827,7.5880,5.0000
0.7178,0.7954,6.5812,3.0000
0.9845,0.9119,8.6936,4.0000
0.7882,0.5229,13.5104,3.0000
0.8252,0.9644,9.4346,1.0000
0.8817,0.6752,9.9959,5.0000
0.9293,0.6927,10.4545,4.0000
0.0815,NaN,0.0000,0.0000
0.9583,0.6920,6.5711,4.0000
0.6793,0.6738,10.0543,1.0000
0.8968,0.8056,8.6001,3.0000
0.5813,0.8261,8.1738,5.0000
0.8880,0.6510,8.4806,7.0000
0.8499,0.5512,5.9944,4.0000
0.3790,0.7720,10.1204,4.0000
0.3297,0.5571,9.4078,2.0000
0.3087,0.7903,6.2540,5.0000
0.6793,0.9698,7.8957,4.0000
0.8322,0.8781,10.6186,2.0000
0.0144,0.7674,2.4699,1.0000
0.9468,0.7289,9.1264,3.0000
0.4771,0.7655,6.8236,4.0000
0.9312,0.6808,11.8466,3.0000
0.4771,0.8703,11.5523,3.0000
0.9104,0.8231,9.7331,5.0000
0.9801,0.7175,10.1950,5.0000
0.7616,0.9801,7.8154,1.0000
0.7249,0.7669,11.8385,3.0000
0.5480,0.3087,6.3761,1.0000
0.6331,0.7775,9.0820,4.0000
0.9515,0.9801,9.7142,1.0000
0.6554,0.5473,15.8176,8.0000
0.5813,0.7902,10.4434,3.0000
0.8252,0.9099,12.8249,4.0000
0.9611,0.8372,12.8187,1.0000
0.7249,0.7763,11.3798,2.0000
0.0753,0.8599,7.5558,6.0000
0.6738,0.7544,10.3741,6.0000
0.7481,0.9189,9.7679,5.0000
0.5480,0.3087,13.4307,3.0000
0.7671,0.7243,7.4641,3.0000
0.8094,0.7672,10.3768,4.0000
0.2088,0.9241,4.9920,3.0000
0.8817,0.8528,7.6047,6.0000
0.6941,0.7631,7.2591,6.0000
0.8260,0.5554,11.0182,4.0000
0.7635,0.8022,10.5829,3.0000
0.7230,0.7178,11.7726,1.0000
0.8415,0.4911,12.1334,2.0000
0.2088,0.7149,6.6078,2.0000
0.9801,0.5949,13.1509,6.0000
0.8318,0.8630,8.8175,5.0000
0.1617,NaN,17.2625,0.0000
0.7249,0.7616,14.5959,6.0000
0.7120,0.7455,8.4625,5.0000
0.8750,0.7171,10.3942,2.0000
0.8817,0.5527,8.0881,3.0000
0.4771,0.7888,7.0098,5.0000
0.4274,0.6702,8.2675,7.0000
0.7249,0.8495,11.5687,4.0000
0.4650,0.8292,11.0705,3.0000
0.7481,0.8047,10.8992,5.0000
0.8880,0.7355,13.0692,4.0000
0.8817,0.5597,17.1176,7.0000
0.9718,0.6411,12.8657,8.0000
0.9513,0.7738,10.8671,10.0000
0.2437,0.8499,3.9385,2.0000
0.9104,0.0144,14.0359,1.0000
0.9104,0.8232,9.5844,3.0000
0.6832,0.7630,9.2014,1.0000
0.6793,0.8012,9.0132,4.0000
0.8817,0.6832,8.5898,3.0000
0.9801,0.7722,9.8500,6.0000
0.2579,0.8595,7.0586,3.0000
0.8348,0.7369,12.7734,4.0000
0.9718,0.4932,13.0064,4.0000
0.9718,0.8043,12.5336,2.0000
0.9592,0.7616,8.5645,6.0000
0.9266,0.7655,9.1598,8.0000
0.2088,0.8660,8.0397,4.0000
0.0261,0.7921,6.1492,4.0000
0.9104,0.7582,8.6731,3.0000
0.8817,0.7867,8.7999,2.0000
0.3702,0.6279,9.0269,2.0000
0.9513,0.6306,10.8607,6.0000
0.7674,0.6087,9.4141,7.0000
0.2571,0.9403,4.9888,2.0000
0.9801,0.8164,13.5958,4.0000
0.8817,0.8399,7.7518,3.0000
0.8817,0.1931,12.9864,3.0000
0.8755,0.7198,8.8177,5.0000
0.5813,0.5033,6.3674,6.0000
0.9104,0.7800,9.5504,6.0000
0.3541,0.5609,9.0825,7.0000
0.9104,0.5469,11.7746,6.0000
0.7734,0.8405,8.7683,3.0000
0.5814,0.4678,8.4830,5.0000
0.8938,0.3542,10.5234,2.0000
0.4274,0.8257,6.8028,3.0000
0.3790,0.9106,4.9154,6.0000
0.3297,0.4693,13.5225,7.0000
0.8375,0.8774,8.7372,3.0000
0.4771,0.5933,8.4689,4.0000
0.0839,0.5235,7.9071,4.0000
0.8372,0.9306,7.8837,6.0000
0.8252,0.9867,8.3852,1.0000
0.6542,0.6093,12.5431,10.0000
0.0144,0.8974,4.7460,4.0000
0.8375,0.6708,13.3371,4.0000
0.7882,0.6435,9.6848,3.0000
