p,mean p omega,u,deg
0.9851,0.9860,9.9303,5.0000
0.9837,0.9821,9.9698,9.0000
0.9841,0.9780,10.1082,4.0000
0.9703,0.9826,9.9473,2.0000
0.9870,0.9801,9.9873,4.0000
0.9820,0.9828,10.0460,6.0000
0.9895,0.9831,10.0117,5.0000
0.9891,0.9837,10.0039,6.0000
0.9826,0.9640,9.9696,4.0000
0.9555,0.9814,9.9416,9.0000
0.9730,0.9759,9.8883,5.0000
0.9809,0.9830,9.9952,3.0000
0.9870,0.9781,9.9691,2.0000
0.9790,0.9830,9.8591,5.0000
0.9840,0.9796,10.0176,7.0000
0.9719,0.9827,9.9662,8.0000
0.9891,0.9775,9.9387,3.0000
0.9927,0.9757,10.0654,6.0000
0.9808,0.9821,10.0273,4.0000
0.9786,0.9777,10.0388,3.0000
0.9787,0.9807,10.0142,2.0000
0.9776,0.9834,9.9140,6.0000
0.9901,0.9819,9.8920,5.0000
0.9780,0.9780,10.0955,7.0000
0.9703,0.9795,10.0412,5.0000
0.9733,0.9841,9.8917,1.0000
0.9948,0.9869,10.0367,5.0000
0.9719,0.9869,9.9592,4.0000
0.9807,0.9833,10.1210,4.0000
0.9807,0.9824,9.9443,3.0000
0.9807,0.9824,9.9097,6.0000
0.9778,0.9774,10.0679,4.0000
0.9809,0.9773,10.0242,4.0000
0.9555,0.9729,9.9416,3.0000
0.9817,0.9726,10.0184,2.0000
0.9807,0.9724,10.1032,4.0000
0.9766,0.9829,9.9275,9.0000
0.9809,0.9819,10.0346,2.0000
0.9805,0.9749,10.0827,4.0000
0.9729,0.9589,10.1058,2.0000
0.9840,0.9764,10.1584,5.0000
0.9843,0.9832,10.2084,2.0000
0.9921,0.9851,9.9631,7.0000
0.9820,0.9792,9.9506,5.0000
0.9776,0.9789,9.9992,2.0000
0.9841,0.9881,10.0391,3.0000
0.9901,0.9810,10.0839,4.0000
0.9729,0.9846,9.9085,7.0000
0.9656,0.9785,9.9868,5.0000
0.9841,0.9927,10.0047,1.0000
0.9629,0.9623,10.0843,2.0000
0.9841,0.9765,10.0821,1.0000
0.9780,0.9767,10.0667,3.0000
0.9778,0.9841,9.9515,2.0000
0.9891,0.9840,9.9604,5.0000
0.9730,0.9862,9.8901,5.0000
0.9555,0.9827,9.8279,6.0000
0.9812,0.9791,10.0025,7.0000
0.9843,0.9816,10.0692,6.0000
0.9895,0.9827,10.1362,4.0000
0.9865,0.9837,10.0042,1.0000
0.9814,0.9765,10.0629,6.0000
0.9790,0.9910,9.8623,3.0000
0.9766,0.9943,9.9044,2.0000
0.9656,0.9775,9.9996,4.0000
0.9807,0.9815,9.9709,2.0000
0.9695,0.9748,9.8366,3.0000
0.9719,0.9793,10.0272,3.0000
0.9809,0.9803,9.9092,3.0000
0.9809,0.9867,9.8282,4.0000
0.9623,0.9629,9.9942,1.0000
0.9776,0.9744,10.0706,4.0000
0.9715,0.9825,9.8632,7.0000
0.9790,0.9788,10.0313,7.0000
0.9835,0.9842,10.0305,7.0000
0.9823,0.9835,9.9673,3.0000
0.9766,0.9806,10.0488,5.0000
0.9786,0.9870,9.8062,1.0000
0.9695,NaN,0.0000,0.0000
0.9805,0.9663,10.2134,3.0000
0.9863,0.9811,10.0035,4.0000
0.9964,0.9836,9.9245,10.0000
0.9786,0.9882,9.9262,2.0000
0.9870,0.9796,10.0942,3.0000
0.9948,0.9767,10.0081,8.0000
0.9737,0.9842,9.9835,5.0000
0.9985,0.9800,10.2567,5.0000
0.9901,0.9781,10.0442,3.0000
0.9766,0.9775,10.1046,6.0000
0.9835,0.9850,9.9238,3.0000
0.9865,0.9696,9.9947,2.0000
0.9776,0.9830,9.9793,4.0000
0.9809,0.9786,10.0350,2.0000
0.9719,0.9860,9.8821,3.0000
0.9698,0.9774,9.9416,3.0000
0.9808,0.9859,10.0128,5.0000
0.9985,0.9846,10.0557,5.0000
0.9695,0.9761,9.8700,3.0000
0.9698,0.9752,10.0363,4.0000
0.9927,0.9816,10.0495,7.0000
0.9730,0.9800,9.9652,3.0000
0.9842,0.9866,9.9724,2.0000
0.9843,0.9742,10.0184,5.0000
0.9841,NaN,0.0000,0.0000
0.9729,0.9889,9.9107,2.0000
0.9786,0.9804,10.0256,4.0000
0.9835,0.9807,9.9930,3.0000
0.9555,0.9830,9.9876,5.0000
0.9843,0.9623,10.1459,2.0000
0.9656,NaN,0.0000,0.0000
0.9901,0.9842,9.9694,3.0000
0.9807,0.9779,10.0816,4.0000
0.9841,0.9919,10.0689,3.0000
0.9855,0.9751,10.1154,2.0000
0.9895,0.9834,10.0833,5.0000
0.9841,0.9842,9.8785,5.0000
0.9851,0.9722,10.1786,3.0000
0.9835,0.9764,10.0338,4.0000
0.9715,0.9793,9.9981,5.0000
0.9808,0.9799,10.0205,6.0000
0.9763,0.9837,10.1460,7.0000
0.9820,0.9763,10.1129,4.0000
0.9780,0.9787,10.0584,5.0000
0.9985,0.9845,10.0340,3.0000
0.9835,0.9778,10.0014,2.0000
0.9629,0.9895,9.8242,2.0000
0.9776,0.9810,9.9596,5.0000
0.9842,0.9847,10.0014,2.0000
0.9826,0.9695,10.1309,1.0000
0.9895,0.9808,10.0801,4.0000
0.9809,0.9810,9.9535,3.0000
0.9776,0.9826,9.9502,1.0000
0.9870,0.9759,10.3321,6.0000
0.9845,0.9854,10.0159,3.0000
0.9842,0.9777,10.0190,4.0000
0.9895,0.9845,10.0511,6.0000
0.9985,0.9823,9.9332,4.0000
0.9855,0.9901,9.9299,2.0000
0.9807,0.9821,10.1888,4.0000
0.9629,0.9786,9.8683,4.0000
0.9786,0.9815,9.9374,5.0000
0.9703,0.9795,9.8858,6.0000
0.9841,0.9824,9.9691,2.0000
0.9985,0.9860,9.9935,7.0000
0.9855,0.9750,10.1623,3.0000
0.9766,0.9730,10.0475,2.0000
0.9842,0.9881,9.8663,9.0000
0.9698,0.9857,10.1322,3.0000
0.9855,0.9784,10.0584,9.0000
0.9835,0.9823,10.0558,4.0000
0.9555,0.9809,9.7823,2.0000
0.9807,0.9819,10.0125,7.0000
0.9841,0.9852,10.3786,2.0000
0.9863,0.9844,10.0491,2.0000
0.9807,0.9801,10.0678,1.0000
0.9843,0.9830,9.9683,3.0000
0.9870,0.9747,9.9904,4.0000
0.9776,0.9797,9.9359,9.0000
0.9719,0.9859,9.9569,3.0000
0.9820,0.9789,10.0058,9.0000
0.9703,0.9824,9.9532,6.0000
0.9826,0.9845,10.0437,4.0000
0.9763,0.9822,9.9087,5.0000
0.9841,0.9840,10.1672,4.0000
0.9851,0.9825,9.9765,3.0000
0.9841,0.9726,10.1092,6.0000
0.9852,0.9793,10.0099,6.0000
0.9776,0.9815,9.9349,3.0000
0.9842,0.9803,9.9996,5.0000
0.9801,0.9794,10.1033,5.0000
0.9840,0.9939,10.2961,3.0000
0.9835,0.9872,10.0525,3.0000
0.9629,0.9786,10.0602,7.0000
0.9808,0.9808,9.9169,3.0000
0.9809,0.9832,9.9499,3.0000
0.9766,0.9825,9.9649,5.0000
0.9851,0.9816,10.0137,5.0000
0.9776,0.9833,10.0100,4.0000
0.9730,0.9797,9.9746,3.0000
0.9843,0.9811,10.0882,6.0000
0.9776,0.9855,10.0456,1.0000
0.9582,0.9837,9.7704,3.0000
0.9801,0.9863,9.9983,3.0000
0.9801,0.9842,9.9779,1.0000
0.9870,0.9738,9.9122,5.0000
0.9836,0.9854,9.9551,4.0000
0.9815,0.9860,9.8775,4.0000
0.9820,0.9809,9.9859,3.0000
0.9808,0.9853,9.9749,3.0000
0.9695,0.9753,9.9950,5.0000
0.9841,0.9910,9.8609,3.0000
0.9815,0.9832,10.0251,5.0000
0.9863,0.9824,10.1265,5.0000
0.9835,0.9895,9.9398,1.0000
0.9805,0.9824,9.9723,4.0000
0.9807,0.9778,9.9364,3.0000
0.9623,0.9753,9.9306,5.0000
0.9776,0.9778,9.9316,4.0000
0.9790,0.9834,9.9025,7.0000
0.9807,0.9714,9.8709,3.0000
0.9766,0.9859,9.9787,3.0000
0.9703,0.9816,10.0476,4.0000
0.9656,0.9798,9.9445,4.0000
0.9893,0.9787,10.0346,6.0000
