p,mean p omega,u,deg
0.0000,0.0005,9.9969,6.0000
0.0012,0.0006,10.0032,2.0000
0.0006,0.0033,10.0064,3.0000
0.0035,0.0021,10.0004,2.0000
0.0053,0.0026,9.9897,6.0000
0.0004,0.0047,10.0118,3.0000
0.0053,0.0035,9.9888,4.0000
0.0000,0.0024,10.0258,3.0000
0.0014,0.0006,10.0013,3.0000
0.0006,0.0037,9.9794,5.0000
0.0003,0.0006,9.9984,2.0000
0.0006,0.0048,10.0209,4.0000
0.0051,0.0007,9.9956,3.0000
0.0029,0.0012,10.0033,3.0000
0.0047,0.0025,9.9594,2.0000
0.0000,0.0024,10.0155,4.0000
0.0028,0.0024,9.9968,6.0000
0.0005,0.0040,9.9958,5.0000
0.0047,0.0020,10.0294,4.0000
0.0083,0.0034,10.0501,5.0000
0.0003,NaN,0.0000,0.0000
0.0000,0.0000,10.0533,2.0000
0.0032,0.0031,10.0310,2.0000
0.0000,0.0036,10.0395,3.0000
0.0004,0.0014,10.0068,3.0000
0.0047,0.0027,10.0128,2.0000
0.0000,NaN,0.0000,0.0000
0.0014,0.0071,9.9539,2.0000
0.0029,0.0022,10.0288,3.0000
0.0022,0.0031,9.9615,7.0000
0.0000,0.0053,9.9176,4.0000
0.0029,0.0013,9.9307,5.0000
0.0000,0.0014,10.0195,5.0000
0.0029,0.0022,10.0017,4.0000
0.0123,0.0027,10.0071,4.0000
0.0107,NaN,0.0000,0.0000
0.0036,0.0036,10.0000,1.0000
0.0032,0.0037,9.9387,4.0000
0.0036,0.0016,10.0456,5.0000
0.0012,0.0028,9.9794,3.0000
0.0000,0.0053,9.9466,1.0000
0.0029,0.0057,10.0308,3.0000
0.0053,0.0035,9.9752,2.0000
0.0029,0.0030,9.9840,6.0000
0.0029,0.0078,9.9886,2.0000
0.0035,0.0018,10.0113,5.0000
0.0029,0.0022,9.9856,4.0000
0.0003,0.0014,9.9964,3.0000
0.0016,0.0024,10.0160,6.0000
0.0004,0.0027,10.0266,5.0000
0.0014,0.0007,10.0017,2.0000
0.0000,0.0024,10.0166,5.0000
0.0036,0.0036,10.0000,1.0000
0.0035,0.0044,10.0290,6.0000
0.0029,0.0032,9.9781,4.0000
0.0000,0.0009,10.0154,4.0000
0.0000,0.0026,10.0321,8.0000
0.0004,0.0014,10.0196,5.0000
0.0035,0.0022,9.9934,3.0000
0.0088,NaN,0.0000,0.0000
0.0036,0.0062,9.9737,7.0000
0.0000,0.0018,10.0024,7.0000
0.0035,0.0024,10.0173,2.0000
0.0053,0.0043,10.0000,1.0000
0.0000,0.0011,10.0107,5.0000
0.0000,0.0029,10.0062,4.0000
0.0036,0.0035,10.0200,6.0000
0.0027,0.0032,10.0212,9.0000
0.0003,0.0046,10.0218,4.0000
0.0027,0.0025,9.9606,6.0000
0.0035,0.0023,9.9937,3.0000
0.0000,0.0024,10.0000,2.0000
0.0014,0.0000,9.9856,1.0000
0.0036,0.0026,10.0000,3.0000
0.0014,0.0008,10.0019,5.0000
0.0022,0.0018,9.9997,4.0000
0.0053,0.0021,10.0189,3.0000
0.0047,0.0024,9.9819,3.0000
0.0014,0.0036,10.0144,1.0000
0.0000,0.0014,10.0000,1.0000
0.0000,0.0012,10.0338,3.0000
0.0097,0.0037,10.0215,4.0000
0.0119,0.0039,9.9173,4.0000
0.0029,0.0009,9.9825,4.0000
0.0029,0.0033,9.9963,2.0000
0.0027,0.0029,9.9989,3.0000
0.0000,0.0030,9.9709,5.0000
0.0035,0.0056,9.9985,5.0000
0.0000,0.0062,9.9796,6.0000
0.0028,0.0021,10.0140,5.0000
0.0025,0.0039,9.9409,6.0000
0.0051,0.0035,9.9864,8.0000
0.0035,0.0029,9.9992,7.0000
0.0083,0.0031,10.0215,7.0000
0.0029,0.0040,9.9762,6.0000
0.0047,0.0024,10.0032,2.0000
0.0035,0.0037,10.0037,5.0000
0.0000,0.0034,9.9600,4.0000
0.0029,0.0014,9.9982,2.0000
0.0004,0.0020,10.0086,5.0000
0.0004,NaN,0.0000,0.0000
0.0029,0.0067,10.0146,2.0000
0.0036,0.0005,10.0162,5.0000
0.0014,0.0018,10.0166,3.0000
0.0029,0.0071,9.9624,3.0000
0.0107,0.0083,9.9501,3.0000
0.0035,0.0012,9.9801,3.0000
0.0026,0.0006,10.0071,3.0000
0.0025,0.0000,10.0002,2.0000
0.0014,0.0024,10.0202,4.0000
0.0000,0.0059,10.0040,7.0000
0.0036,0.0016,9.9989,5.0000
0.0028,0.0011,9.9944,3.0000
0.0029,0.0024,10.0038,7.0000
0.0035,0.0024,10.0000,2.0000
0.0025,0.0031,10.0020,4.0000
0.0027,0.0018,10.0055,6.0000
0.0000,0.0011,10.0165,3.0000
0.0014,0.0021,10.0213,8.0000
0.0047,0.0056,10.0023,3.0000
0.0000,0.0007,9.9063,5.0000
0.0053,0.0031,9.9953,7.0000
0.0087,0.0025,10.0101,3.0000
0.0000,0.0007,10.0072,2.0000
0.0035,0.0042,10.0041,6.0000
0.0034,0.0068,9.9603,5.0000
0.0035,0.0040,9.9654,5.0000
0.0036,0.0049,10.0339,6.0000
0.0035,0.0029,10.0282,5.0000
0.0000,0.0020,9.9991,8.0000
0.0029,0.0020,10.0058,8.0000
0.0014,0.0011,10.0035,4.0000
0.0035,0.0054,9.8967,2.0000
0.0029,0.0067,9.9922,3.0000
0.0032,0.0053,10.0163,5.0000
0.0000,0.0001,9.9997,3.0000
0.0029,0.0016,10.0074,4.0000
0.0000,0.0058,9.9800,7.0000
0.0000,0.0024,10.0435,3.0000
0.0004,0.0075,10.0161,2.0000
0.0026,0.0031,9.9917,2.0000
0.0047,0.0021,10.0153,4.0000
0.0047,0.0015,10.0033,7.0000
0.0036,0.0002,10.0163,2.0000
0.0004,0.0028,10.0244,4.0000
0.0036,0.0039,9.9988,3.0000
0.0108,0.0019,10.0331,7.0000
0.0028,0.0044,9.9735,4.0000
0.0035,0.0014,9.9901,4.0000
0.0108,0.0048,9.9166,4.0000
0.0035,0.0004,10.0000,1.0000
0.0006,0.0034,10.0219,6.0000
0.0036,0.0051,9.9811,4.0000
0.0003,0.0022,10.0238,4.0000
0.0000,0.0032,9.9915,6.0000
0.0000,0.0032,9.9711,2.0000
0.0029,0.0029,10.0186,6.0000
0.0052,0.0030,9.9949,4.0000
0.0003,0.0016,10.0518,5.0000
0.0097,0.0097,10.0000,1.0000
0.0036,0.0028,10.0032,3.0000
0.0000,0.0018,10.0197,6.0000
0.0032,0.0022,10.0185,6.0000
0.0036,0.0036,9.9811,2.0000
0.0025,0.0056,9.9721,8.0000
0.0025,0.0034,10.0077,6.0000
0.0032,0.0061,10.0065,6.0000
0.0014,0.0071,9.9676,4.0000
0.0000,0.0006,10.0108,4.0000
0.0035,0.0026,9.9936,6.0000
0.0003,0.0001,10.0253,2.0000
0.0029,0.0012,10.0105,3.0000
0.0036,0.0027,9.9850,4.0000
0.0000,0.0020,10.0065,5.0000
0.0006,0.0012,10.0233,7.0000
0.0014,0.0014,10.0192,4.0000
0.0029,0.0030,9.9930,9.0000
0.0000,0.0019,9.9871,8.0000
0.0028,0.0026,10.0246,3.0000
0.0026,0.0018,10.0231,3.0000
0.0000,0.0041,10.0072,4.0000
0.0000,0.0025,10.0000,1.0000
0.0053,0.0041,10.0267,2.0000
0.0029,0.0033,9.9872,4.0000
0.0067,0.0009,10.0280,5.0000
0.0004,0.0029,10.0048,8.0000
0.0004,0.0017,9.9961,4.0000
0.0035,0.0017,10.0318,2.0000
0.0035,0.0032,9.9902,9.0000
0.0022,0.0042,10.0071,5.0000
0.0006,0.0013,9.9455,4.0000
0.0029,0.0029,9.9926,1.0000
0.0035,0.0012,9.9827,3.0000
0.0080,0.0043,10.0281,5.0000
0.0000,0.0006,10.0087,5.0000
0.0067,0.0035,10.0006,3.0000
0.0014,0.0007,9.9249,5.0000
0.0000,0.0020,10.0181,5.0000
0.0006,0.0021,9.9956,5.0000
0.0027,0.0033,10.0217,4.0000
0.0000,0.0012,10.0248,3.0000
0.0108,0.0030,10.0120,5.0000
0.0018,0.0018,10.0000,1.0000
0.0029,0.0052,10.0109,7.0000
0.0000,0.0017,10.0370,4.0000
0.0000,0.0056,9.9656,2.0000
0.0036,0.0052,10.0000,2.0000
0.0014,0.0024,10.0060,4.0000
0.0029,0.0024,10.0244,4.0000
0.0029,0.0031,9.9519,5.0000
0.0014,0.0037,10.0151,5.0000
0.0067,0.0032,10.0298,4.0000
0.0014,0.0011,9.9987,7.0000
0.0000,0.0008,9.9982,6.0000
0.0028,0.0026,9.9934,4.0000
0.0035,0.0019,10.0235,4.0000
0.0036,0.0000,10.0363,1.0000
0.0000,0.0014,9.9227,1.0000
0.0006,0.0043,9.9687,6.0000
0.0000,0.0030,10.0201,5.0000
0.0029,0.0032,10.0027,3.0000
0.0067,0.0058,9.9773,6.0000
0.0053,0.0028,9.9951,2.0000
0.0036,0.0002,10.0076,4.0000
0.0029,0.0029,9.9928,2.0000
0.0036,0.0018,10.0156,4.0000
0.0025,0.0061,9.9051,5.0000
0.0036,0.0011,10.0017,4.0000
0.0025,0.0034,10.0290,7.0000
0.0029,0.0017,10.0000,2.0000
0.0097,0.0057,9.9676,4.0000
0.0029,0.0039,9.9879,2.0000
0.0067,0.0048,10.0327,5.0000
0.0036,0.0009,10.0145,4.0000
0.0000,0.0029,10.0441,4.0000
0.0014,0.0010,10.0008,4.0000
0.0025,0.0038,9.9700,5.0000
0.0035,0.0004,10.0310,1.0000
0.0032,0.0024,10.0122,6.0000
0.0036,0.0026,9.9891,3.0000
0.0004,0.0022,9.9815,1.0000
0.0047,0.0020,10.0210,5.0000
0.0032,0.0021,10.0165,6.0000
0.0021,0.0018,9.9988,3.0000
0.0000,0.0028,9.9791,5.0000
0.0053,0.0014,10.0089,6.0000
0.0000,0.0039,10.0432,8.0000
0.0014,0.0017,9.9917,6.0000
0.0035,0.0038,9.9797,3.0000
0.0003,0.0024,9.9983,2.0000
0.0012,0.0067,10.0465,4.0000
0.0099,0.0060,9.9106,3.0000
0.0000,0.0016,9.9898,5.0000
0.0000,0.0019,9.9841,4.0000
0.0107,0.0107,10.1065,1.0000
0.0035,0.0032,10.0065,2.0000
0.0014,0.0010,10.0218,7.0000
0.0035,0.0025,9.9594,4.0000
0.0097,0.0053,9.9510,4.0000
0.0035,0.0021,10.0169,5.0000
0.0014,NaN,0.0000,0.0000
0.0014,0.0035,10.0114,5.0000
0.0000,0.0013,10.0000,2.0000
0.0035,NaN,0.0000,0.0000
0.0004,0.0023,9.9805,5.0000
0.0035,0.0028,9.9525,4.0000
0.0000,0.0015,10.0056,6.0000
0.0000,0.0023,9.9901,3.0000
0.0006,0.0036,10.0127,6.0000
0.0014,0.0021,10.0273,4.0000
0.0014,0.0026,10.0031,3.0000
0.0053,0.0032,10.0143,7.0000
0.0000,0.0007,10.0402,3.0000
0.0000,0.0000,10.0272,4.0000
0.0029,0.0015,9.9847,6.0000
0.0036,0.0007,10.0326,2.0000
0.0000,0.0036,10.0199,8.0000
0.0000,0.0012,10.0101,4.0000
0.0029,0.0028,10.0152,5.0000
0.0000,0.0000,10.0030,2.0000
0.0004,0.0036,9.9690,2.0000
0.0000,0.0032,9.9994,4.0000
0.0051,0.0010,10.0141,8.0000
0.0000,0.0005,10.0108,4.0000
0.0135,0.0086,10.0570,2.0000
0.0014,0.0033,9.9978,4.0000
0.0035,0.0014,10.0400,5.0000
0.0029,0.0050,10.0288,7.0000
0.0097,0.0036,9.9854,1.0000
0.0032,0.0024,9.9918,4.0000
0.0025,0.0013,10.0024,2.0000
0.0000,0.0000,10.0000,1.0000
0.0000,0.0022,10.0071,3.0000
0.0000,0.0020,10.0358,6.0000
0.0046,0.0019,9.9918,3.0000
0.0000,0.0000,10.0199,3.0000
0.0052,0.0033,9.9740,6.0000
0.0035,0.0072,9.9631,7.0000
0.0035,0.0045,10.0191,5.0000
0.0078,0.0044,10.0022,5.0000
0.0014,0.0061,10.0019,3.0000
0.0053,0.0023,10.0230,6.0000
0.0047,0.0019,10.0063,6.0000
0.0000,0.0040,9.9822,3.0000
0.0029,0.0018,9.9507,6.0000
0.0036,0.0047,10.0071,4.0000
0.0000,0.0022,9.9637,1.0000
0.0000,0.0035,9.9696,4.0000
0.0035,0.0032,9.9810,4.0000
0.0036,0.0028,9.9712,3.0000
0.0032,0.0032,10.0000,2.0000
0.0109,0.0018,10.0398,7.0000
0.0000,0.0029,10.0150,7.0000
0.0051,0.0030,10.0298,4.0000
0.0014,0.0010,10.0117,4.0000
0.0014,0.0050,9.9988,6.0000
0.0035,0.0024,10.0080,6.0000
0.0000,0.0071,9.9079,2.0000
0.0029,0.0029,10.0000,1.0000
0.0006,0.0006,10.0000,1.0000
0.0107,0.0059,9.9808,3.0000
0.0004,0.0023,9.9816,7.0000
0.0035,0.0023,9.9788,4.0000
0.0004,0.0052,10.0283,5.0000
0.0018,0.0017,9.9744,2.0000
0.0036,0.0000,9.9768,1.0000
0.0006,0.0008,10.0134,3.0000
0.0032,0.0012,9.9919,3.0000
0.0029,0.0011,10.0418,6.0000
0.0014,0.0041,9.9835,2.0000
0.0000,0.0036,9.9832,4.0000
0.0000,0.0027,10.0034,4.0000
0.0210,NaN,0.0000,0.0000
0.0021,0.0025,10.0039,3.0000
0.0053,0.0034,9.9765,5.0000
0.0012,0.0019,10.0104,5.0000
0.0121,0.0037,9.8956,6.0000
0.0014,0.0036,10.0109,2.0000
0.0000,0.0015,10.0391,5.0000
0.0029,0.0023,9.9874,6.0000
0.0000,0.0028,9.9957,3.0000
0.0014,NaN,0.0000,0.0000
0.0097,0.0017,10.0536,2.0000
0.0036,0.0024,10.0020,2.0000
0.0014,0.0029,9.9886,2.0000
0.0035,0.0023,10.0137,6.0000
0.0029,0.0011,9.9820,3.0000
0.0003,0.0017,9.9957,3.0000
0.0108,0.0039,10.0113,9.0000
0.0006,0.0006,10.0228,1.0000
0.0028,0.0057,9.8781,5.0000
0.0035,0.0009,10.0231,4.0000
0.0029,0.0022,9.9921,4.0000
0.0029,0.0021,9.9965,5.0000
0.0003,0.0031,9.9968,6.0000
0.0000,0.0007,10.0283,6.0000
0.0014,0.0027,9.9993,3.0000
0.0006,0.0017,9.9886,2.0000
0.0035,0.0051,10.0198,3.0000
0.0032,0.0046,9.9991,3.0000
0.0014,0.0016,9.9940,5.0000
0.0014,0.0024,9.9927,3.0000
0.0035,0.0015,9.9880,6.0000
0.0083,0.0025,10.0258,7.0000
0.0034,0.0023,10.0279,6.0000
0.0000,NaN,0.0000,0.0000
0.0053,0.0000,10.0000,1.0000
0.0026,0.0031,9.9684,3.0000
0.0029,0.0014,9.9758,4.0000
0.0036,0.0022,9.9873,4.0000
0.0014,0.0017,10.0100,2.0000
0.0016,NaN,0.0000,0.0000
0.0029,0.0047,10.0013,3.0000
0.0003,0.0027,10.0279,4.0000
0.0134,0.0034,9.9626,6.0000
0.0119,0.0060,10.0443,3.0000
0.0004,0.0048,9.9480,3.0000
0.0003,0.0049,9.9921,4.0000
0.0028,0.0024,10.0338,6.0000
0.0000,0.0018,10.0173,2.0000
0.0053,0.0012,10.0307,3.0000
0.0014,0.0039,9.9623,4.0000
0.0000,0.0029,10.0142,5.0000
0.0000,0.0034,9.9489,9.0000
0.0029,0.0032,9.9874,2.0000
0.0000,0.0025,10.0124,1.0000
0.0000,0.0022,10.0057,3.0000
0.0066,0.0038,9.9772,4.0000
0.0029,0.0029,10.0054,2.0000
0.0073,0.0022,10.0363,1.0000
0.0035,0.0071,10.0369,2.0000
0.0035,0.0025,9.9938,4.0000
0.0029,0.0024,9.9962,3.0000
0.0036,0.0056,9.9977,7.0000
0.0036,0.0036,9.8997,4.0000
0.0035,0.0043,9.9821,3.0000
0.0029,0.0045,10.0194,7.0000
0.0032,0.0014,9.9878,3.0000
0.0035,0.0035,9.9783,6.0000
0.0035,0.0047,9.9923,3.0000
0.0172,0.0029,9.9219,3.0000
0.0053,0.0028,9.9750,2.0000
0.0000,0.0018,10.0128,4.0000
0.0029,0.0011,9.9904,3.0000
0.0080,0.0065,9.9621,3.0000
0.0053,0.0031,9.9879,5.0000
0.0014,0.0009,9.9856,3.0000
0.0036,0.0035,10.0304,2.0000
0.0029,0.0032,10.0357,7.0000
0.0073,0.0033,9.9637,5.0000
0.0036,0.0044,9.9980,5.0000
0.0003,0.0003,10.0000,1.0000
0.0000,0.0041,9.9452,8.0000
0.0035,0.0022,10.0324,6.0000
0.0014,0.0039,9.9954,5.0000
0.0075,0.0035,9.9973,4.0000
0.0014,0.0038,10.0276,3.0000
0.0003,0.0020,9.9854,4.0000
0.0032,0.0017,10.0088,5.0000
0.0036,0.0036,10.0000,2.0000
0.0004,0.0035,9.9823,6.0000
0.0000,0.0012,10.0048,3.0000
0.0047,0.0047,10.0000,2.0000
0.0047,0.0027,9.9692,4.0000
0.0000,0.0033,10.0090,2.0000
0.0035,0.0025,10.0307,6.0000
0.0034,0.0023,10.0240,3.0000
0.0029,0.0024,10.0014,4.0000
0.0004,0.0018,10.0163,2.0000
0.0014,0.0053,10.0000,1.0000
0.0043,0.0033,9.9588,5.0000
0.0035,0.0027,9.9819,4.0000
0.0032,0.0019,10.0033,6.0000
0.0000,0.0020,10.0241,3.0000
0.0000,0.0023,9.9655,4.0000
0.0022,0.0022,10.0000,1.0000
0.0014,0.0015,10.0067,4.0000
0.0014,0.0033,9.9952,3.0000
0.0014,0.0022,10.0029,4.0000
0.0029,0.0000,10.0000,1.0000
0.0036,0.0031,9.9556,7.0000
0.0000,0.0046,9.9493,6.0000
0.0036,0.0018,10.0230,4.0000
0.0029,0.0029,9.9967,1.0000
0.0029,0.0014,10.0045,3.0000
0.0036,0.0021,9.9852,3.0000
0.0047,0.0026,10.0089,5.0000
0.0014,0.0007,9.9842,2.0000
0.0014,0.0014,10.0000,1.0000
0.0035,0.0033,9.9904,4.0000
0.0000,0.0001,10.0236,3.0000
0.0000,0.0040,10.0165,7.0000
0.0053,0.0027,10.0000,2.0000
0.0047,0.0036,9.9847,7.0000
0.0035,NaN,0.0000,0.0000
0.0036,0.0002,10.0200,2.0000
0.0000,0.0017,10.0170,3.0000
0.0167,NaN,0.0000,0.0000
0.0063,0.0020,9.9503,4.0000
0.0032,0.0009,10.0003,4.0000
0.0004,0.0016,9.9905,3.0000
0.0014,0.0049,9.8957,4.0000
0.0006,0.0034,10.0007,7.0000
0.0014,0.0016,10.0036,4.0000
0.0029,0.0044,9.9060,6.0000
0.0014,0.0042,9.9682,5.0000
0.0018,0.0024,10.0013,5.0000
0.0047,0.0016,10.0343,5.0000
0.0029,0.0036,10.0072,3.0000
0.0004,0.0008,10.0315,5.0000
0.0053,0.0030,9.9672,4.0000
0.0036,0.0019,10.0284,3.0000
0.0000,0.0049,9.9028,2.0000
0.0018,0.0020,10.0440,7.0000
0.0029,0.0022,9.9782,2.0000
0.0036,0.0032,9.9947,5.0000
0.0029,0.0029,10.0213,4.0000
0.0036,0.0046,9.9444,5.0000
0.0035,0.0023,10.0098,5.0000
0.0029,0.0022,10.0141,6.0000
0.0006,0.0077,10.0060,2.0000
0.0036,0.0013,10.0151,6.0000
0.0004,0.0025,9.9939,6.0000
0.0143,0.0011,10.0117,6.0000
0.0014,0.0048,9.9986,4.0000
0.0047,0.0014,9.9962,2.0000
0.0000,0.0045,10.0237,3.0000
0.0053,0.0016,10.0279,3.0000
0.0000,0.0036,10.0345,1.0000
0.0073,0.0036,10.0174,8.0000
0.0000,0.0051,10.0199,6.0000
0.0014,0.0003,10.0000,1.0000
0.0000,0.0003,10.0062,2.0000
0.0036,0.0051,9.9866,5.0000
0.0000,0.0027,10.0522,7.0000
0.0000,0.0011,10.0506,3.0000
0.0036,0.0040,9.9801,3.0000
0.0028,0.0001,9.9934,5.0000
0.0036,0.0034,10.0109,3.0000
0.0000,0.0027,9.9857,2.0000
0.0003,0.0086,9.9029,8.0000
0.0021,0.0059,9.9977,2.0000
0.0034,0.0076,9.9739,5.0000
0.0121,0.0017,10.0428,4.0000
0.0014,0.0022,10.0046,4.0000
0.0014,0.0019,10.0020,7.0000
0.0004,0.0009,10.0000,2.0000
0.0004,0.0025,10.0210,7.0000
0.0032,0.0034,10.0036,3.0000
0.0025,0.0015,10.0240,6.0000
0.0029,0.0039,10.0365,5.0000
0.0000,0.0048,10.0009,3.0000
0.0000,0.0012,10.0096,3.0000
0.0097,0.0013,10.0376,4.0000
0.0000,0.0021,10.0020,4.0000
0.0000,0.0024,9.9947,5.0000
0.0000,0.0074,9.9235,4.0000
0.0083,0.0047,9.9424,4.0000
0.0053,0.0047,9.9738,9.0000
0.0028,0.0010,10.0176,3.0000
0.0036,0.0047,10.0220,7.0000
0.0014,0.0014,10.0162,5.0000
0.0032,0.0026,9.9481,4.0000
0.0107,0.0045,9.9513,6.0000
0.0075,0.0019,10.0195,3.0000
0.0014,0.0080,9.8624,4.0000
0.0022,0.0011,10.0203,7.0000
0.0003,0.0038,9.9827,6.0000
0.0047,0.0045,10.0555,7.0000
0.0029,0.0041,9.9574,5.0000
0.0035,0.0017,9.9674,2.0000
0.0003,0.0021,9.9987,3.0000
0.0014,0.0029,10.0117,5.0000
0.0000,0.0009,10.0138,5.0000
0.0029,0.0036,10.0000,1.0000
0.0036,0.0022,9.9776,3.0000
0.0003,0.0001,10.0676,2.0000
0.0035,0.0029,9.9956,4.0000
0.0029,0.0023,10.0336,9.0000
0.0000,0.0000,10.0000,1.0000
0.0003,0.0016,10.0186,4.0000
0.0021,0.0007,10.0039,2.0000
0.0035,0.0027,10.0093,6.0000
0.0028,0.0024,10.0532,3.0000
0.0006,0.0025,9.9898,5.0000
0.0014,0.0019,9.9721,4.0000
0.0035,0.0044,9.9594,6.0000
0.0014,0.0017,9.9792,6.0000
0.0028,0.0017,10.0331,3.0000
0.0035,0.0016,10.0128,4.0000
0.0036,0.0013,9.9720,3.0000
0.0036,0.0024,9.9849,5.0000
0.0030,0.0043,9.9897,6.0000
0.0078,0.0025,10.0134,3.0000
0.0000,0.0031,10.0315,3.0000
0.0000,0.0016,10.0293,7.0000
0.0000,0.0019,9.9894,5.0000
0.0099,0.0081,9.9555,3.0000
0.0000,0.0033,9.9207,4.0000
0.0014,0.0038,10.0072,2.0000
0.0029,0.0019,10.0010,6.0000
0.0003,0.0036,10.0014,1.0000
0.0014,0.0024,10.0293,11.0000
0.0032,0.0015,9.9767,4.0000
0.0000,0.0037,9.9964,4.0000
0.0075,0.0005,10.0455,3.0000
0.0035,0.0020,9.9901,4.0000
0.0000,0.0007,10.0000,5.0000
0.0029,0.0040,9.9923,3.0000
0.0072,0.0032,10.0398,1.0000
0.0014,0.0036,10.0000,1.0000
0.0047,0.0042,10.0420,4.0000
0.0000,NaN,0.0000,0.0000
0.0053,0.0080,10.0390,1.0000
0.0032,0.0028,9.9944,9.0000
0.0000,0.0006,10.0027,5.0000
0.0000,0.0051,9.9620,4.0000
0.0029,0.0000,9.9995,1.0000
0.0018,0.0027,10.0000,2.0000
0.0000,0.0034,10.0134,6.0000
0.0036,0.0054,10.0000,2.0000
0.0035,0.0033,9.9915,3.0000
0.0036,0.0013,9.9912,4.0000
0.0027,0.0011,10.0059,3.0000
0.0053,0.0056,10.0272,3.0000
0.0075,0.0035,10.0285,3.0000
0.0000,0.0012,10.0217,3.0000
0.0016,0.0030,10.0149,5.0000
0.0036,NaN,0.0000,0.0000
0.0032,0.0052,9.9494,4.0000
0.0000,0.0021,10.0212,3.0000
0.0035,NaN,0.0000,0.0000
0.0029,0.0005,10.0083,4.0000
0.0029,0.0029,9.9860,2.0000
0.0000,NaN,0.0000,0.0000
0.0029,0.0036,9.9548,6.0000
0.0053,0.0053,9.9503,1.0000
0.0014,0.0023,10.0158,6.0000
0.0000,0.0035,10.0534,1.0000
0.0036,0.0016,9.9855,5.0000
0.0025,0.0030,9.9976,3.0000
0.0075,0.0016,10.0106,6.0000
0.0006,0.0041,9.9890,8.0000
0.0134,0.0049,9.9824,7.0000
0.0036,0.0038,9.9931,5.0000
0.0029,0.0013,10.0181,5.0000
0.0012,0.0024,9.9887,2.0000
0.0003,0.0120,9.9126,4.0000
0.0000,0.0005,10.0205,3.0000
0.0003,0.0025,10.0288,5.0000
0.0032,0.0032,9.9810,1.0000
0.0035,0.0034,10.0575,4.0000
0.0108,0.0047,10.0405,4.0000
0.0014,0.0028,10.0166,6.0000
0.0000,0.0054,9.9981,2.0000
0.0053,0.0020,10.0109,5.0000
0.0032,0.0022,10.0108,4.0000
0.0035,0.0026,9.9943,5.0000
0.0080,0.0015,9.9835,6.0000
0.0028,0.0042,10.0012,5.0000
0.0036,0.0009,10.0230,7.0000
0.0014,0.0014,10.0000,1.0000
0.0016,0.0013,10.0095,5.0000
0.0014,0.0033,10.0181,4.0000
0.0121,0.0027,9.8794,3.0000
0.0000,0.0013,10.0228,10.0000
0.0036,0.0038,10.0038,2.0000
0.0004,0.0025,10.0469,2.0000
0.0000,0.0083,10.0658,2.0000
0.0027,0.0033,9.9919,3.0000
0.0000,0.0033,10.0010,7.0000
0.0032,0.0023,10.0089,2.0000
0.0047,0.0015,10.0162,4.0000
0.0035,0.0018,10.0112,6.0000
0.0035,0.0027,9.9287,5.0000
0.0014,NaN,0.0000,0.0000
0.0003,0.0020,9.9944,4.0000
0.0029,0.0019,9.9464,3.0000
0.0036,0.0039,10.0175,2.0000
0.0000,0.0018,10.0254,2.0000
0.0036,0.0033,10.0220,2.0000
0.0000,0.0023,9.9928,3.0000
0.0039,0.0048,9.9970,4.0000
0.0053,0.0059,9.9428,4.0000
0.0028,0.0057,9.9911,6.0000
0.0029,0.0022,9.9904,3.0000
0.0029,0.0029,9.9905,5.0000
0.0119,0.0035,10.0374,5.0000
0.0035,0.0046,10.0124,4.0000
0.0029,NaN,0.0000,0.0000
0.0004,0.0029,10.0248,6.0000
0.0035,0.0028,9.9862,7.0000
0.0000,0.0082,10.0027,4.0000
0.0036,0.0008,10.0241,4.0000
0.0029,0.0018,9.9966,5.0000
0.0029,0.0073,9.9950,3.0000
0.0029,0.0011,10.0410,4.0000
0.0047,0.0110,9.9547,2.0000
0.0028,0.0016,10.0085,4.0000
0.0018,0.0027,10.0129,3.0000
0.0000,0.0030,10.0299,6.0000
0.0097,0.0032,10.0229,6.0000
0.0121,0.0012,10.0050,3.0000
0.0029,0.0029,10.0037,2.0000
0.0028,0.0026,10.0032,5.0000
0.0032,0.0064,9.9832,5.0000
0.0107,0.0048,9.9507,3.0000
0.0003,0.0039,10.0155,5.0000
0.0032,0.0054,10.0163,6.0000
0.0035,0.0009,10.0087,6.0000
0.0035,0.0029,9.9810,3.0000
0.0135,0.0070,9.9074,7.0000
0.0029,0.0021,10.0046,7.0000
0.0000,0.0012,9.9798,5.0000
0.0029,0.0004,9.9937,4.0000
0.0072,0.0016,9.9453,2.0000
0.0001,0.0001,10.0348,1.0000
0.0000,0.0022,10.0351,3.0000
0.0035,0.0035,9.9827,2.0000
0.0000,0.0023,9.9895,3.0000
0.0029,0.0041,10.0275,4.0000
0.0035,0.0035,9.9827,1.0000
0.0003,0.0023,10.0050,3.0000
0.0029,0.0015,10.0001,4.0000
0.0036,0.0022,10.0057,5.0000
0.0000,0.0003,10.0133,4.0000
0.0000,0.0033,9.9846,6.0000
0.0036,0.0022,9.9964,5.0000
0.0097,0.0028,10.0034,6.0000
0.0029,0.0050,10.0283,4.0000
0.0035,0.0020,10.0247,8.0000
0.0034,0.0002,10.0313,2.0000
0.0014,0.0035,10.0182,3.0000
0.0000,0.0014,10.0142,2.0000
0.0035,0.0048,10.0012,8.0000
0.0032,0.0023,9.9818,5.0000
0.0025,0.0031,9.9816,3.0000
0.0036,0.0033,9.9902,3.0000
0.0000,0.0040,10.0172,3.0000
0.0029,0.0024,9.9800,4.0000
