p,mean p omega,u,deg
0.9644,0.9682,9.9156,5.0000
0.9540,NaN,0.0000,0.0000
0.9780,0.9664,9.9989,2.0000
0.8223,0.9786,8.8182,3.0000
0.7585,0.9547,8.0379,1.0000
0.9809,0.9730,9.9928,3.0000
0.9637,0.9624,10.1488,3.0000
0.9936,0.9436,9.2943,2.0000
0.9629,0.9809,9.9851,4.0000
0.9513,0.9805,9.7890,4.0000
0.9763,0.9818,10.0164,3.0000
0.9826,0.9759,9.9516,6.0000
0.9801,0.9799,9.4286,4.0000
0.9648,0.9819,9.8730,3.0000
0.7573,NaN,0.0000,0.0000
0.9719,0.9684,10.0589,3.0000
0.9504,0.9844,9.8652,6.0000
0.9801,0.9805,9.9914,4.0000
0.9781,0.9682,10.0981,4.0000
0.9826,0.9817,9.9575,5.0000
0.9833,0.9868,9.9792,2.0000
0.9855,0.9779,10.0001,7.0000
0.9593,0.9857,9.7961,3.0000
0.9691,0.9885,9.7435,7.0000
0.9855,0.9746,9.9799,8.0000
0.9629,0.9802,9.7748,1.0000
0.9637,0.9676,9.5593,3.0000
0.9763,0.9757,9.7681,2.0000
0.9809,0.9735,9.9219,6.0000
0.9727,0.9581,10.4766,3.0000
0.9637,0.9760,9.9642,6.0000
0.9713,0.9804,9.9342,3.0000
0.9847,0.9731,9.8190,5.0000
0.9781,0.9737,9.9947,7.0000
0.9647,0.9777,9.9308,3.0000
0.9936,0.9202,10.8493,5.0000
0.9801,0.9789,9.9098,7.0000
0.9801,0.9882,9.9208,2.0000
0.9781,0.9728,9.9111,5.0000
0.9801,0.9013,11.3414,6.0000
0.9781,0.9798,9.8387,5.0000
0.9684,0.9347,9.9448,5.0000
0.9801,0.9760,9.9697,3.0000
0.9849,0.9790,9.7100,3.0000
0.9644,0.9710,9.9702,9.0000
0.9748,0.9696,9.9087,5.0000
0.9820,0.9787,10.1049,3.0000
0.9515,0.9689,9.8320,4.0000
0.9845,0.9801,9.6248,2.0000
0.9743,0.9831,10.0901,3.0000
0.9781,0.9761,10.1206,4.0000
0.9845,0.9756,9.9173,4.0000
0.9204,0.9737,9.1389,4.0000
0.9809,NaN,9.8385,0.0000
0.9693,0.9758,9.9892,8.0000
0.9637,0.9333,9.9664,5.0000
0.9743,0.9828,9.9651,3.0000
0.9547,0.9802,9.9995,3.0000
0.9547,0.9711,10.2034,7.0000
0.9679,0.9787,9.9863,3.0000
0.9824,0.9693,9.8851,9.0000
0.9809,0.9836,9.8417,9.0000
0.9637,0.9762,10.1217,1.0000
0.9629,0.9669,9.8744,6.0000
0.9781,0.8549,12.2620,2.0000
0.9763,0.9824,10.5346,3.0000
0.9648,0.9707,9.9275,7.0000
0.9826,0.9845,9.9804,1.0000
0.9513,0.9728,9.9139,2.0000
0.9801,0.9670,9.5567,2.0000
0.9647,0.9644,10.0988,4.0000
0.9204,0.9767,9.4028,4.0000
0.9801,0.9769,9.9263,6.0000
0.9809,0.9714,9.8344,4.0000
0.9804,0.9704,10.0519,8.0000
0.9468,0.9803,9.5560,4.0000
0.9936,0.9716,10.0086,4.0000
0.9801,0.9704,10.1669,3.0000
0.9801,0.9712,9.8917,4.0000
0.9884,0.9550,10.2357,6.0000
0.9801,0.9644,10.1538,3.0000
0.9849,0.9809,9.9131,1.0000
0.9684,0.9777,9.8749,7.0000
0.9801,0.9657,10.2148,4.0000
0.9880,0.9769,10.1288,2.0000
0.9801,0.9547,10.3214,2.0000
0.9801,0.9629,10.0197,1.0000
0.9781,0.9504,0.0000,1.0000
0.9809,0.9681,9.9425,2.0000
0.9204,0.9759,9.9171,6.0000
0.9920,0.9669,10.2042,4.0000
0.9781,0.9849,10.0178,1.0000
0.9513,0.9722,10.0166,5.0000
0.9826,0.9797,9.8281,8.0000
0.9763,0.9620,10.2606,3.0000
0.9580,0.9727,10.0281,3.0000
0.9637,0.9705,9.9559,5.0000
0.9855,0.9798,9.9925,7.0000
0.9644,0.9678,10.1415,6.0000
0.9719,0.9770,9.9039,8.0000
0.9513,0.9815,10.1010,2.0000
0.9801,0.9718,9.2936,2.0000
0.9652,0.9759,10.1065,1.0000
0.9781,0.9516,10.5838,7.0000
0.9513,0.9795,9.7319,2.0000
0.9679,0.9753,9.7866,4.0000
0.9629,0.9761,9.6757,5.0000
0.9826,0.9562,10.6204,5.0000
0.9801,0.9712,10.0068,6.0000
0.9648,0.9721,9.9436,2.0000
0.9637,0.9723,10.0388,6.0000
0.9529,0.9625,9.9196,6.0000
0.9936,0.9761,10.0504,3.0000
0.9801,0.9736,10.0378,3.0000
0.9515,0.9642,9.8936,2.0000
0.9763,0.9653,9.9264,5.0000
0.9809,0.9809,10.0792,2.0000
0.9809,0.9823,9.9752,2.0000
0.9644,0.9713,11.4214,1.0000
0.9855,0.9807,9.7411,7.0000
0.9654,0.9784,9.7073,4.0000
0.9809,0.9351,10.3106,3.0000
0.9801,0.9546,10.2300,6.0000
0.9629,0.9510,10.1068,3.0000
0.9801,0.9830,9.9030,3.0000
0.9809,0.9633,10.0259,5.0000
0.9468,0.9680,9.8231,9.0000
0.9809,0.9692,9.7078,3.0000
0.9809,0.9765,9.5543,7.0000
0.9647,0.9774,9.7898,6.0000
0.9801,0.9800,9.7168,5.0000
0.9637,0.9221,9.8969,3.0000
0.9513,NaN,0.0000,0.0000
0.9199,0.9513,9.6862,1.0000
0.9637,0.9792,9.8251,3.0000
0.9762,0.9688,9.9871,9.0000
0.9515,0.9692,9.9261,7.0000
0.9629,0.9849,10.0586,1.0000
0.7585,0.9692,8.8669,4.0000
0.9801,0.9692,10.0904,6.0000
0.9763,0.9754,9.9768,2.0000
0.9504,0.9689,9.8745,3.0000
0.9718,0.9119,11.4564,5.0000
0.9826,0.9653,10.0730,4.0000
0.9637,0.9557,10.1333,6.0000
0.9727,0.9763,9.9639,1.0000
0.9762,0.9617,10.2178,3.0000
0.9847,0.9677,10.1949,4.0000
0.9801,0.9615,10.1652,5.0000
0.9826,0.9897,9.8916,3.0000
0.9513,0.9815,9.7374,4.0000
0.9801,0.9627,10.1166,3.0000
0.9763,0.9814,9.4609,4.0000
0.9545,0.9806,9.8240,3.0000
0.9801,0.9738,9.9625,5.0000
0.9801,0.9473,11.3580,5.0000
0.9801,0.9809,9.9618,5.0000
0.9759,0.9547,10.1067,3.0000
0.9855,0.9714,9.9281,3.0000
0.9809,0.9710,9.6156,7.0000
0.9763,0.9734,10.2010,3.0000
0.9748,0.9813,9.7858,2.0000
0.9801,0.9761,9.8936,3.0000
0.9763,0.9760,10.0377,4.0000
0.9820,NaN,0.0000,0.0000
0.9647,0.9423,9.9465,5.0000
0.9513,0.9775,9.9402,7.0000
0.9781,0.9665,9.8452,3.0000
0.9545,0.9459,9.6937,5.0000
0.9936,0.9748,10.1201,6.0000
0.9547,0.9221,10.5194,5.0000
0.9763,0.9801,9.9041,2.0000
0.9647,0.9735,9.9333,8.0000
0.9515,0.9723,9.7109,3.0000
0.9629,0.9813,9.9734,3.0000
0.9629,0.9709,9.9199,1.0000
0.9855,0.9237,9.9583,3.0000
0.9801,0.9763,10.1715,1.0000
0.8386,0.9698,9.6095,3.0000
0.9935,0.9277,10.1379,3.0000
0.9713,0.9367,9.8774,4.0000
0.9870,0.9770,9.8854,7.0000
0.9801,0.9340,10.2258,4.0000
0.9781,0.9825,10.0518,2.0000
0.9801,0.9083,12.2136,3.0000
0.9820,0.9697,9.9546,9.0000
0.9936,0.9547,10.3889,1.0000
0.9762,0.9666,10.1010,3.0000
0.9781,0.9697,9.8078,3.0000
0.9644,0.9548,10.2062,10.0000
0.9802,0.9531,9.5771,4.0000
0.9637,0.9550,10.4995,3.0000
0.9809,0.9714,9.9070,5.0000
0.9199,0.9713,9.9314,9.0000
0.9713,0.9784,9.9239,5.0000
0.9936,0.9863,10.1980,3.0000
0.9809,0.9629,10.0041,1.0000
0.9647,0.9515,9.8211,1.0000
0.9820,0.9767,9.8461,3.0000
0.9545,0.9754,9.8275,5.0000
0.9801,0.9204,10.5972,1.0000
0.9849,0.9484,9.5376,3.0000
0.9719,0.9876,9.8357,7.0000
0.9809,0.9678,9.8622,6.0000
