p,mean p omega,u,deg
0.9104,0.8655,11.3233,4.0000
0.8663,0.8974,9.6996,4.0000
0.9801,0.8865,10.5077,4.0000
0.9735,0.9190,9.0208,1.0000
0.9822,0.9386,9.5165,4.0000
0.9644,0.9338,8.9066,2.0000
0.9513,0.9644,0.0000,1.0000
0.9190,0.7875,8.5018,7.0000
0.7550,0.9285,9.1320,7.0000
0.9822,0.9743,9.9691,3.0000
0.9513,0.8625,13.9327,7.0000
0.9826,0.9750,9.8060,5.0000
0.3844,0.7644,7.0060,2.0000
0.9727,0.8297,10.0347,8.0000
0.9515,0.7912,9.1521,4.0000
0.3773,0.8453,8.3768,4.0000
0.9781,0.7000,12.2534,6.0000
0.7846,0.8560,9.6379,7.0000
0.9801,0.9227,9.9709,7.0000
0.9140,0.8026,10.0347,2.0000
0.9647,0.9801,9.2201,2.0000
0.9801,0.7629,12.2746,7.0000
0.9801,0.8272,11.2685,7.0000
0.9801,0.9781,11.5215,1.0000
0.9781,0.9294,9.9087,3.0000
0.9801,0.9384,9.1825,11.0000
0.8150,0.9453,8.3491,4.0000
0.9718,0.7521,12.1082,6.0000
0.9778,0.8754,11.9455,2.0000
0.9801,0.8996,7.1137,6.0000
0.9204,0.9247,9.2869,4.0000
0.9779,0.6787,6.9747,2.0000
0.9190,0.8838,10.1338,7.0000
0.9801,0.9601,8.7292,3.0000
0.9293,0.8936,9.7926,6.0000
0.5820,0.9243,7.7635,4.0000
0.8281,0.9305,7.4386,4.0000
0.7137,0.8798,8.7410,3.0000
0.7101,0.9688,7.9897,6.0000
0.9826,0.9282,9.3588,7.0000
0.8499,0.7458,8.7198,3.0000
0.9637,0.4752,16.6310,7.0000
0.8817,0.8727,7.8951,4.0000
0.3766,0.9791,7.9153,4.0000
0.9822,0.7984,10.2634,3.0000
0.8449,0.7221,11.3582,4.0000
0.9513,0.9647,9.8661,1.0000
0.9644,0.9657,13.7294,2.0000
0.8094,0.4429,16.3142,3.0000
0.7517,0.9444,8.6611,5.0000
0.8499,0.8706,7.6372,6.0000
0.6738,0.8279,7.9208,1.0000
0.9801,0.8680,11.1803,2.0000
0.9140,0.9801,8.8671,2.0000
0.9801,0.9801,10.0822,1.0000
0.9515,0.8737,14.3554,7.0000
0.9727,0.9176,10.1832,6.0000
0.8499,0.9309,9.9997,2.0000
0.8817,0.7946,11.0415,4.0000
0.9801,0.9115,9.7543,4.0000
0.9796,0.8216,15.5586,4.0000
0.9644,0.9764,9.7844,4.0000
0.3087,0.9405,8.2068,6.0000
0.9647,0.9537,8.5626,5.0000
0.9778,0.7434,12.3449,2.0000
0.8499,0.9709,9.2595,5.0000
0.8449,0.9303,9.3189,6.0000
0.8519,0.9936,9.1575,5.0000
0.8150,0.9291,9.7574,9.0000
0.9826,0.8248,11.7236,7.0000
0.6259,0.8735,9.5053,8.0000
0.9801,0.9049,9.6682,6.0000
0.9718,0.8835,12.0676,5.0000
0.9719,0.9021,9.1374,4.0000
0.6259,0.7946,7.6528,6.0000
0.9647,0.9102,10.0742,3.0000
0.9233,0.7932,11.5108,7.0000
0.9571,NaN,0.0000,0.0000
0.8260,0.9792,9.3058,5.0000
0.8279,0.9108,9.1332,3.0000
0.9515,0.8470,11.2946,3.0000
0.9833,0.9755,9.1984,4.0000
0.9899,0.8909,10.2136,2.0000
0.8453,0.8685,9.0335,5.0000
0.8150,0.9647,8.5029,1.0000
0.6738,0.7985,11.2028,2.0000
0.9809,0.8449,11.0346,2.0000
0.9727,0.9258,9.9658,2.0000
0.6738,0.9700,7.8256,5.0000
0.9629,0.7955,13.4729,4.0000
0.7568,0.7708,7.2907,5.0000
0.8499,0.9801,8.6982,1.0000
0.8669,0.9575,8.8101,8.0000
0.9127,0.9587,9.1473,6.0000
0.5820,0.8882,7.6183,7.0000
0.3087,0.8097,9.6355,4.0000
0.9801,0.9833,11.5410,1.0000
0.9629,0.7955,14.0529,6.0000
0.6738,0.8752,14.7478,4.0000
0.9029,0.7759,8.6198,5.0000
0.6259,0.9030,9.1173,2.0000
0.9735,0.9755,7.1181,4.0000
0.6597,0.7968,10.1675,7.0000
0.9293,0.8699,10.6314,6.0000
0.9199,0.9155,9.7384,5.0000
0.9293,0.8870,10.0166,4.0000
0.9104,0.7943,9.9021,3.0000
0.9647,0.7450,13.3881,3.0000
0.7846,0.8290,9.3245,6.0000
0.8499,0.9597,8.9971,3.0000
0.9781,0.7654,10.0062,2.0000
0.9644,0.8985,11.4143,2.0000
0.9856,0.9215,9.8714,5.0000
0.8260,0.8148,8.9142,4.0000
0.9513,0.7481,10.0588,2.0000
0.6597,0.8949,7.3965,3.0000
0.9809,0.8633,7.8855,6.0000
0.9644,0.8945,9.0183,9.0000
0.7846,0.8763,15.7519,7.0000
0.9644,0.9237,9.6367,6.0000
0.8307,0.6719,15.8391,2.0000
0.6621,0.5709,9.6319,2.0000
0.9629,0.8382,9.5943,4.0000
0.6259,0.8782,8.9650,4.0000
0.9855,0.9738,9.5069,5.0000
0.9647,0.9629,17.0677,1.0000
0.9644,0.7622,10.3272,3.0000
0.9801,0.9188,11.0536,2.0000
0.8736,0.9683,9.6692,3.0000
0.6872,0.8990,9.7912,2.0000
0.9801,0.7685,10.3793,6.0000
0.9801,0.8784,10.6192,2.0000
0.9855,0.8170,8.8719,7.0000
0.6621,0.9750,7.0123,7.0000
0.9629,0.8586,12.5497,4.0000
0.8457,0.9044,9.5362,3.0000
0.9801,0.9614,9.3385,6.0000
0.6959,0.9515,10.3254,1.0000
0.3773,0.9651,8.6847,4.0000
0.9801,0.9530,9.1155,5.0000
0.3087,0.5293,8.5040,3.0000
0.9867,0.9724,9.5464,2.0000
0.9801,0.8303,10.8965,2.0000
0.8169,0.8553,9.1029,4.0000
0.9293,0.7819,13.2102,5.0000
0.8279,0.6738,12.3283,4.0000
0.9513,0.9765,11.2711,5.0000
0.9801,0.8901,11.6453,5.0000
0.9936,0.8650,9.4124,4.0000
0.9801,0.9657,9.9778,2.0000
0.9867,0.7520,10.9152,7.0000
0.7846,0.8906,11.0378,4.0000
0.9900,0.9256,8.4078,5.0000
0.8281,0.9616,8.4025,4.0000
0.6251,0.9774,6.8454,3.0000
0.9801,0.8591,9.8327,5.0000
0.9801,0.9627,8.8112,3.0000
0.9801,0.6665,11.5422,5.0000
0.7498,0.9628,9.1989,5.0000
0.9801,0.9364,10.7445,6.0000
0.6621,0.9456,7.5427,3.0000
0.9629,0.9190,9.8035,1.0000
0.9801,0.8392,10.9408,6.0000
0.9637,0.9104,10.6821,1.0000
0.9732,0.9715,9.9959,2.0000
0.4771,0.8313,9.8772,5.0000
0.9190,0.7607,10.1108,4.0000
0.9867,0.9687,9.1513,2.0000
0.8499,0.5890,13.5512,3.0000
0.8279,0.8550,10.3124,5.0000
0.9564,0.8529,9.5909,5.0000
0.4771,0.7871,4.9702,1.0000
0.9719,0.9596,10.2034,2.0000
0.9190,0.9338,10.4548,2.0000
0.9647,0.9230,9.4539,4.0000
0.7517,0.8987,8.8971,2.0000
0.7481,0.9790,7.8106,4.0000
0.6959,0.7225,10.6743,4.0000
0.9801,0.8260,8.9375,8.0000
0.9644,0.9508,10.3642,4.0000
0.8465,0.9632,9.4696,3.0000
0.9855,0.8148,13.2804,4.0000
0.9833,0.9323,9.2148,6.0000
0.8094,NaN,0.0000,0.0000
0.9833,0.9396,10.3488,5.0000
0.7871,0.9822,8.3578,1.0000
0.2579,0.8578,6.4965,3.0000
0.9190,0.6902,9.5228,3.0000
0.9515,0.5179,17.3147,2.0000
0.6738,0.9662,8.4604,2.0000
0.9644,0.9360,11.7126,7.0000
0.7420,0.7619,9.0208,2.0000
0.9801,0.9744,9.8756,4.0000
0.9644,0.9719,8.8587,4.0000
0.9735,0.9319,9.8929,3.0000
0.9801,0.6474,13.8230,6.0000
0.9190,0.9403,8.8669,3.0000
0.7463,0.9739,7.7239,1.0000
0.9513,0.7083,9.7932,4.0000
0.9293,0.9676,9.4923,2.0000
0.5820,0.9112,9.3693,4.0000
