p,mean p omega,u,deg
0.1044,0.0744,8.9874,7.0000
0.0548,0.0548,10.0000,2.0000
0.0548,0.0228,10.0000,3.0000
0.0107,0.0577,9.8307,6.0000
0.0569,0.0639,10.1383,5.0000
0.1078,0.1031,10.2527,4.0000
0.0320,0.0809,9.3461,5.0000
0.0173,0.0191,7.9035,4.0000
0.0035,0.0245,10.7864,6.0000
0.0265,0.0266,9.7305,5.0000
0.0547,0.0621,10.5404,5.0000
0.0265,0.0624,10.3032,5.0000
0.0505,0.0505,10.1399,5.0000
0.0871,0.0523,9.8998,2.0000
0.0588,0.0480,10.1187,7.0000
0.0296,0.0401,10.8165,3.0000
0.0655,0.0646,10.2956,3.0000
0.0655,0.0566,9.7937,4.0000
0.0655,0.0795,9.8308,5.0000
0.0606,0.0322,10.3030,5.0000
0.0269,0.0607,10.0000,3.0000
0.0588,0.0588,10.0979,3.0000
0.0211,0.0254,10.0105,5.0000
0.0588,0.0653,10.2349,4.0000
0.0659,0.0843,10.0896,3.0000
0.0036,0.0508,10.2389,4.0000
0.0505,0.0677,10.0000,3.0000
0.2025,0.0672,9.2811,4.0000
0.1713,0.1160,10.0100,2.0000
0.1432,0.0864,9.6264,2.0000
0.0369,0.0301,10.1337,3.0000
0.0244,0.0247,9.9477,5.0000
0.0108,0.0186,10.4792,5.0000
0.0108,0.0301,10.0000,4.0000
0.0710,0.0296,10.1991,5.0000
0.0605,0.0507,9.9895,4.0000
0.0605,0.0605,9.8345,3.0000
0.0014,0.0310,10.4329,3.0000
0.0797,0.1057,9.6768,4.0000
0.0929,0.1343,11.1909,4.0000
0.0929,0.1030,10.0000,3.0000
0.0548,0.0228,10.3082,3.0000
0.0029,0.0444,10.4845,4.0000
0.0548,0.0533,10.6254,6.0000
0.1648,0.0664,9.8097,5.0000
0.1078,0.0772,10.0105,5.0000
0.0267,0.0734,9.1231,5.0000
0.1007,0.0713,10.4056,5.0000
0.0022,0.0407,9.3743,3.0000
0.0108,0.0556,10.0408,7.0000
0.1089,0.0719,10.4134,2.0000
0.1352,0.0258,10.3534,4.0000
0.1059,0.0849,9.3650,4.0000
0.0569,0.0574,9.9175,6.0000
0.0547,0.0295,9.9239,3.0000
0.0296,0.0445,10.0549,3.0000
0.0986,0.0310,10.0858,5.0000
0.0296,0.0482,10.1756,5.0000
0.0296,0.0296,10.1626,3.0000
0.0296,0.0523,9.9028,3.0000
0.0588,0.0469,9.9631,4.0000
0.0588,0.0457,10.0000,3.0000
0.0939,0.0695,9.5560,3.0000
0.0588,0.0588,9.9474,3.0000
0.0971,0.0815,9.8084,2.0000
0.0971,0.0971,9.9278,2.0000
0.0269,0.0865,10.3462,4.0000
0.1713,0.0578,9.2779,2.0000
0.0887,0.0912,9.2196,6.0000
0.0244,0.0446,10.9701,4.0000
0.0244,0.0235,9.9738,4.0000
0.0270,0.0202,10.0131,3.0000
0.0108,0.0388,10.0322,5.0000
0.0105,0.0206,8.2781,3.0000
0.0110,0.0423,10.1638,4.0000
0.0605,0.0481,9.7530,4.0000
0.0605,0.0357,9.7530,4.0000
0.0110,0.0391,10.5234,3.0000
0.0458,0.0575,9.3889,4.0000
0.2716,0.0929,8.2137,3.0000
0.0929,0.1109,10.0159,4.0000
0.0133,0.0451,11.0526,5.0000
0.0133,0.0799,8.0530,4.0000
0.0029,0.0346,10.4871,3.0000
0.0358,0.0632,9.9175,5.0000
0.1078,0.0680,10.5510,6.0000
0.1078,0.0783,9.9690,6.0000
0.0244,0.0800,9.4831,4.0000
0.1078,0.0452,10.8194,3.0000
0.1089,0.0865,9.3189,3.0000
0.0547,0.0680,8.7642,3.0000
0.0173,0.0314,9.4470,4.0000
0.0500,0.0877,10.0157,3.0000
0.0569,0.0423,10.0158,4.0000
0.0053,0.0528,10.4998,5.0000
0.0053,0.0220,10.3148,4.0000
0.0265,0.0437,9.4294,5.0000
0.0296,0.0360,10.1952,4.0000
0.0296,0.0426,10.1700,3.0000
0.0685,0.0410,9.9611,5.0000
0.0588,0.0375,10.0000,4.0000
0.0195,0.0595,9.7629,4.0000
0.0616,0.0646,10.3956,4.0000
0.0588,0.0597,9.9572,3.0000
0.0279,0.0256,10.2890,4.0000
0.0269,0.1252,9.4700,3.0000
0.1265,0.0360,10.6281,5.0000
0.0036,0.0785,10.3109,5.0000
0.0279,0.0367,10.6786,4.0000
0.0279,0.0279,10.1832,5.0000
0.0157,0.0312,10.0173,3.0000
0.0191,0.0271,10.2945,4.0000
0.0809,0.0166,10.1439,3.0000
0.0929,0.0727,9.8903,5.0000
0.0110,0.0567,10.0000,3.0000
0.0605,0.0357,10.1647,2.0000
0.0110,0.0440,10.1647,3.0000
0.0110,0.0110,10.3111,3.0000
0.0110,0.0481,9.7505,3.0000
0.1332,0.0677,9.9695,5.0000
0.0073,0.0614,9.7672,4.0000
0.1332,0.1457,10.1283,3.0000
0.3006,0.1621,8.9298,4.0000
0.2015,0.0845,11.2054,6.0000
0.0402,0.1150,9.2031,3.0000
0.0073,0.0834,8.8219,4.0000
0.1916,0.0408,10.9495,3.0000
0.0035,0.0486,10.3994,5.0000
0.0548,0.0374,9.8673,5.0000
0.1408,0.1037,10.3216,4.0000
0.0827,0.0899,9.5267,3.0000
0.0525,0.0886,10.1866,4.0000
0.0569,0.0715,10.0238,2.0000
0.0211,0.0547,9.5916,6.0000
0.0643,0.0523,9.7439,3.0000
0.0265,0.0323,9.7185,4.0000
0.0583,0.0371,9.9002,3.0000
0.0583,0.0433,9.9889,5.0000
0.0269,0.0540,9.7911,7.0000
0.0685,0.0507,10.7299,6.0000
0.0032,0.0627,9.9363,5.0000
0.0588,0.0187,10.4167,4.0000
0.1113,0.0408,9.7997,3.0000
0.0588,0.0756,9.7208,5.0000
0.0934,0.0583,10.0112,3.0000
0.1427,0.0445,10.1073,3.0000
0.0296,0.0691,9.3161,4.0000
0.1187,0.0679,10.2962,4.0000
0.0267,0.0325,10.1885,4.0000
0.0279,0.0195,9.9849,1.0000
0.0500,0.0523,10.0252,5.0000
0.0500,0.0325,9.7810,4.0000
0.0110,0.0399,10.3292,5.0000
0.0210,0.0814,10.0104,5.0000
0.0547,0.0339,10.3126,4.0000
0.0110,0.0388,10.1775,3.0000
0.1103,0.0535,10.2047,3.0000
0.1713,0.0727,11.2293,4.0000
0.0505,0.0073,9.5459,2.0000
0.0036,0.0516,10.0848,4.0000
0.0547,0.0372,10.3265,3.0000
0.0036,0.0164,10.0000,4.0000
0.3006,0.1453,8.9513,3.0000
0.0402,0.1835,9.2032,6.0000
0.1916,0.0839,10.0000,4.0000
0.0073,0.0365,11.2286,3.0000
0.0073,0.0575,10.0000,5.0000
0.0035,0.1051,9.8821,3.0000
0.0765,0.1173,10.0000,2.0000
0.1408,0.0772,10.0200,5.0000
0.0765,0.1292,9.5269,5.0000
0.1408,0.0451,10.4369,4.0000
0.0722,0.0558,10.2433,3.0000
0.0108,0.0549,10.0114,3.0000
0.0108,0.0316,10.6876,6.0000
0.0108,0.0187,9.6513,2.0000
0.0159,0.0782,9.8770,2.0000
0.0157,0.0386,10.1733,4.0000
0.0819,0.0752,10.0920,2.0000
0.0685,0.0516,8.1031,4.0000
0.0685,0.0646,10.6448,5.0000
0.0120,0.0247,10.1310,3.0000
0.0110,0.0704,10.0075,6.0000
0.0934,0.0417,10.0013,4.0000
0.0458,0.0684,9.9037,5.0000
0.0934,0.0656,9.9283,6.0000
0.0934,0.0542,9.8338,4.0000
0.0032,0.0333,9.6994,3.0000
0.0032,0.0427,10.8901,5.0000
0.0357,0.0218,8.0827,3.0000
0.0357,0.0404,10.6031,3.0000
0.0049,0.0538,10.1450,3.0000
0.0985,0.0309,10.6742,4.0000
0.1432,0.0388,9.5758,3.0000
0.0924,0.0712,9.8430,5.0000
0.0110,0.0399,9.9133,4.0000
0.0547,0.0110,10.0959,1.0000
0.0659,0.0863,10.2780,6.0000
0.0950,0.0748,10.1112,4.0000
0.0505,0.0499,10.1199,4.0000
0.0505,0.0480,10.2058,5.0000
0.0036,0.0369,10.3045,3.0000
0.0950,0.1233,10.2855,5.0000
0.1916,0.0813,10.4828,4.0000
0.0950,0.1080,8.9715,5.0000
